<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-12635.000,-1911.125,-12634.988752,-1911.085612,-64.736328,0,1,1,11,-,11,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12635.000,-1911.125,Y,90.000000,1,SPACE-Y,151.796,151.796,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0011.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.324913:77.520666,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:44
0,1,-12628.100,-1911.125,-12628.088752,-1911.085612,-64.736328,0,1,1,12,-,12,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12628.100,-1911.125,Y,90.000000,1,SPACE-Y,151.211,151.211,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0012.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.341693:75.919562,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:47
0,1,-12621.200,-1911.125,-12621.188752,-1911.085612,-64.736328,0,1,1,13,-,13,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12621.200,-1911.125,Y,90.000000,1,SPACE-Y,151.606,151.606,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0013.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.715776:75.940666,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:49
0,1,-12614.300,-1911.125,-12614.288752,-1911.085612,-64.736328,0,1,1,14,-,14,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12614.300,-1911.125,Y,90.000000,1,SPACE-Y,151.471,151.471,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0014.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.161778:77.358867,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:52
0,1,-12607.400,-1911.125,-12607.388752,-1911.085612,-64.736328,0,1,1,15,-,15,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12607.400,-1911.125,Y,90.000000,1,SPACE-Y,151.392,151.392,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0015.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.891666:76.549873,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:55
0,1,-12635.000,-1904.225,-12634.988752,-1904.185612,-64.736328,0,1,1,16,-,16,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12635.000,-1904.225,Y,90.000000,1,SPACE-Y,151.902,151.902,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0016.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-76.300809:75.650836,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:23:58
0,1,-12628.100,-1904.225,-12628.088752,-1904.185612,-64.736328,0,1,1,17,-,17,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12628.100,-1904.225,Y,90.000000,1,SPACE-Y,151.720,151.720,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0017.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.078804:77.690907,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:01
0,1,-12621.200,-1904.225,-12621.188752,-1904.185612,-64.736328,0,1,1,18,-,18,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12621.200,-1904.225,Y,90.000000,1,SPACE-Y,151.343,151.343,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0018.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.728434:75.664905,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:03
0,1,-12614.300,-1904.225,-12614.288752,-1904.185612,-64.736328,0,1,1,19,-,19,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12614.300,-1904.225,Y,90.000000,1,SPACE-Y,151.557,151.557,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0019.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.257313:76.350086,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:06
0,1,-12607.400,-1904.225,-12607.388752,-1904.185612,-64.736328,0,1,1,20,-,20,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12607.400,-1904.225,Y,90.000000,1,SPACE-Y,151.636,151.636,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0020.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.810099:76.876284,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:09
0,1,-12635.000,-1897.325,-12634.988752,-1897.285612,-64.736328,0,1,1,21,-,21,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12635.000,-1897.325,Y,90.000000,1,SPACE-Y,151.530,151.530,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0021.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-73.407979:78.172083,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:12
0,1,-12628.100,-1897.325,-12628.088752,-1897.285612,-64.736328,0,1,1,22,-,22,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12628.100,-1897.325,Y,90.000000,1,SPACE-Y,151.826,151.826,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0022.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.014017:76.862215,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:15
0,1,-12621.200,-1897.325,-12621.188752,-1897.285612,-64.736328,0,1,1,23,-,23,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12621.200,-1897.325,Y,90.000000,1,SPACE-Y,151.916,151.916,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0023.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.652491:76.313506,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:17
0,1,-12614.300,-1897.325,-12614.288752,-1897.285612,-64.736328,0,1,1,24,-,24,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12614.300,-1897.325,Y,90.000000,1,SPACE-Y,151.760,151.760,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0024.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.253094:76.556907,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:20
0,1,-12607.400,-1897.325,-12607.388752,-1897.285612,-64.736328,0,1,1,25,-,25,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12607.400,-1897.325,Y,90.000000,1,SPACE-Y,151.634,151.634,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0025.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.735563:76.948038,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:23
0,1,-12454.836,-1924.637,-12454.824752,-1924.597612,-64.873047,0,1,1,26,-,26,Angle-150nm-15deg,CD Meas,270.0,82,75,-,-,-,1,0,,-12454.836,-1924.637,Y,105.000000,1,SPACE-Y,151.439,151.439,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0026.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.609005:76.879686,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:31
0,1,-12447.881,-1924.630,-12447.869752,-1924.590612,-64.873047,0,1,1,27,-,27,Angle-150nm-15deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12447.881,-1924.630,Y,105.000000,1,SPACE-Y,151.257,151.257,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0027.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.882000:71.425302,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:34
0,1,-12440.927,-1924.637,-12440.915752,-1924.597612,-64.873047,0,1,1,28,-,28,Angle-150nm-15deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12440.927,-1924.637,Y,105.000000,1,SPACE-Y,151.245,151.245,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0028.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-71.927314:79.367249,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:36
0,1,-12433.972,-1924.630,-12433.960752,-1924.590612,-64.873047,0,1,1,29,-,29,Angle-150nm-15deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12433.972,-1924.630,Y,105.000000,1,SPACE-Y,151.590,151.590,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0029.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-75.537750:76.102014,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:39
0,1,-12427.022,-1924.637,-12427.010752,-1924.597612,-64.873047,0,1,1,30,-,30,Angle-150nm-15deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12427.022,-1924.637,Y,105.000000,1,SPACE-Y,151.705,151.705,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_7-7\Angle_R0_V01_7-7.000.A00001001S0030.bmp,Angle_R0_V01_1-1.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-70.555838:81.199542,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,13:24:42
