<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-12635.000,75.075,-12635.011248,75.114388,-64.189453,0,1,3,1,-,1,Angle-150nm-0deg,CD Meas,270.0,82,74,-,-,-,1,0,,-12635.000,75.075,Y,90.000000,1,SPACE-Y,151.948,151.948,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0001.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.074066:72.924188,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:14
0,1,-12628.100,75.075,-12628.111248,75.114388,-64.189453,0,1,3,2,-,2,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12628.100,75.075,Y,90.000000,1,SPACE-Y,152.133,152.133,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0002.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.036095:73.146484,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:17
0,1,-12621.200,75.075,-12621.211248,75.114388,-64.189453,0,1,3,3,-,3,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12621.200,75.075,Y,90.000000,1,SPACE-Y,151.983,151.983,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0003.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.531115:72.502108,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:19
0,1,-12614.300,75.075,-12614.311248,75.114388,-64.189453,0,1,3,4,-,4,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12614.300,75.075,Y,90.000000,1,SPACE-Y,152.336,152.336,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0004.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.148712:74.236860,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:22
0,1,-12607.400,75.075,-12607.411248,75.114388,-64.189453,0,1,3,5,-,5,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12607.400,75.075,Y,90.000000,1,SPACE-Y,151.965,151.965,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0005.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.968592:73.046592,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:25
0,1,-12635.000,81.975,-12635.011248,82.014388,-64.189453,0,1,3,6,-,6,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12635.000,81.975,Y,90.000000,1,SPACE-Y,152.330,152.330,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0006.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.040314:73.339234,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:28
0,1,-12628.100,81.975,-12628.111248,82.014388,-64.189453,0,1,3,7,-,7,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12628.100,81.975,Y,90.000000,1,SPACE-Y,152.288,152.288,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0007.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.252780:74.084911,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:30
0,1,-12621.200,81.975,-12621.211248,82.014388,-64.189453,0,1,3,8,-,8,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12621.200,81.975,Y,90.000000,1,SPACE-Y,152.076,152.076,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0008.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.410173:72.715963,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:33
0,1,-12614.300,81.975,-12614.311248,82.014388,-64.189453,0,1,3,9,-,9,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12614.300,81.975,Y,90.000000,1,SPACE-Y,152.036,152.036,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0009.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-76.802865:75.283624,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:36
0,1,-12607.400,81.975,-12607.411248,82.014388,-64.189453,0,1,3,10,-,10,Angle-150nm-0deg,CD Meas,270.0,82,999,-,-,-,1,0,,-12607.400,81.975,Y,90.000000,1,SPACE-Y,151.985,151.985,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R0_V01_5-7\Angle_R0_V01_5-7.000.A00001003S0010.bmp,Angle_R0_V01_1-3.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-77.999643:74.035668,BE1200:1200eV:-30.544pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,08:26:38
