<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-75.075,-12635.000,-75.080629,-12634.954987,-68.769531,0,3,1,1,-,1,Angle-150nm-90deg,CD Meas,0.0,82,74,-,-,-,1,0,,-75.075,-12635.000,X,0.000000,1,SPACE-X,151.724,151.724,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0001.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-80.498989:71.224639,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:12
0,1,-75.075,-12628.100,-75.080629,-12628.054987,-68.769531,0,3,1,2,-,2,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-75.075,-12628.100,X,0.000000,1,SPACE-X,151.795,151.795,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0002.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.460566:73.334339,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:15
0,1,-75.075,-12621.200,-75.080629,-12621.154987,-68.769531,0,3,1,3,-,3,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-75.075,-12621.200,X,0.000000,1,SPACE-X,151.585,151.585,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0003.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.154110:72.430783,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:18
0,1,-75.075,-12614.300,-75.080629,-12614.254987,-68.769531,0,3,1,4,-,4,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-75.075,-12614.300,X,0.000000,1,SPACE-X,151.950,151.950,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0004.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-80.423025:71.527230,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:20
0,1,-75.075,-12607.400,-75.080629,-12607.354987,-68.769531,0,3,1,5,-,5,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-75.075,-12607.400,X,0.000000,1,SPACE-X,151.689,151.689,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0005.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.397484:72.291451,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:23
0,1,-81.975,-12635.000,-81.980629,-12634.954987,-68.769531,0,3,1,6,-,6,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-81.975,-12635.000,X,0.000000,1,SPACE-X,152.148,152.148,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0006.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.969821:73.178118,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:27
0,1,-81.975,-12628.100,-81.980629,-12628.054987,-68.769531,0,3,1,7,-,7,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-81.975,-12628.100,X,0.000000,1,SPACE-X,151.973,151.973,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0007.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-80.774715:71.197899,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:29
0,1,-81.975,-12621.200,-81.980629,-12621.154987,-68.769531,0,3,1,8,-,8,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-81.975,-12621.200,X,0.000000,1,SPACE-X,151.803,151.803,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0008.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-81.396507:70.406939,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:32
0,1,-81.975,-12614.300,-81.980629,-12614.254987,-68.769531,0,3,1,9,-,9,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-81.975,-12614.300,X,0.000000,1,SPACE-X,151.570,151.570,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0009.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.038201:68.532286,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:35
0,1,-81.975,-12607.400,-81.980629,-12607.354987,-68.769531,0,3,1,10,-,10,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-81.975,-12607.400,X,0.000000,1,SPACE-X,151.749,151.749,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0010.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-81.146102:70.602568,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:38
0,1,-88.875,-12635.000,-88.880629,-12634.954987,-68.769531,0,3,1,11,-,11,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-88.875,-12635.000,X,0.000000,1,SPACE-X,151.650,151.650,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0011.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-81.964842:69.684943,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:41
0,1,-88.875,-12628.100,-88.880629,-12628.054987,-68.769531,0,3,1,12,-,12,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-88.875,-12628.100,X,0.000000,1,SPACE-X,151.646,151.646,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0012.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.803477:67.842663,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:44
0,1,-88.875,-12621.200,-88.880629,-12621.154987,-68.769531,0,3,1,13,-,13,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-88.875,-12621.200,X,0.000000,1,SPACE-X,151.749,151.749,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_6-8\Angle_R270_V01_6-8.000.A00003001S0013.bmp,Angle_R270_V01_1-3.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-82.728715:69.020652,BE1200:1200eV:-31.305pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,19:37:46
