<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,924.925,-12635.000,924.863084,-12634.960614,-68.632813,0,2,1,1,-,1,Angle-150nm-90deg,CD Meas,0.0,82,74,-,-,-,1,0,,924.925,-12635.000,X,0.000000,1,SPACE-X,151.818,151.818,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0001.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-76.972182:74.845899,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:25:52
0,1,924.925,-12628.100,924.863084,-12628.060614,-68.632813,0,2,1,2,-,2,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,924.925,-12628.100,X,0.000000,1,SPACE-X,151.925,151.925,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0002.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-76.755537:75.169604,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:25:55
0,1,924.925,-12621.200,924.863084,-12621.160614,-68.632813,0,2,1,3,-,3,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,924.925,-12621.200,X,0.000000,1,SPACE-X,151.711,151.711,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0003.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-77.609460:74.101378,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:25:57
0,1,924.925,-12614.300,924.863084,-12614.260614,-68.632813,0,2,1,4,-,4,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,924.925,-12614.300,X,0.000000,1,SPACE-X,152.146,152.146,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0004.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-77.533493:74.612268,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:00
0,1,924.925,-12607.400,924.863084,-12607.360614,-68.632813,0,2,1,5,-,5,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,924.925,-12607.400,X,0.000000,1,SPACE-X,151.912,151.912,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0005.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.481667:73.430043,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:03
0,1,918.025,-12635.000,917.963084,-12634.960614,-68.632813,0,2,1,6,-,6,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,918.025,-12635.000,X,0.000000,1,SPACE-X,151.935,151.935,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0006.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.823518:73.111969,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:06
0,1,918.025,-12628.100,917.963084,-12628.060614,-68.632813,0,2,1,7,-,7,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,918.025,-12628.100,X,0.000000,1,SPACE-X,151.913,151.913,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0007.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.969822:72.943080,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:09
0,1,918.025,-12621.200,917.963084,-12621.160614,-68.632813,0,2,1,8,-,8,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,918.025,-12621.200,X,0.000000,1,SPACE-X,152.004,152.004,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0008.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.425619:72.578562,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:11
0,1,918.025,-12614.300,917.963084,-12614.260614,-68.632813,0,2,1,9,-,9,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,918.025,-12614.300,X,0.000000,1,SPACE-X,151.828,151.828,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0009.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.465010:72.363229,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:15
0,1,918.025,-12607.400,917.963084,-12607.360614,-68.632813,0,2,1,10,-,10,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,918.025,-12607.400,X,0.000000,1,SPACE-X,152.131,152.131,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-6\Angle_R270_V01_5-6.000.A00002001S0010.bmp,Angle_R270_V01_1-2.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.695720:72.435007,BE1200:1200eV:-30.537pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/15/2023,21:26:17
