<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-1088.875,-12635.000,-1088.891886,-12634.966240,-68.222656,0,4,1,11,-,11,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1088.875,-12635.000,X,0.000000,1,SPACE-X,151.813,151.813,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0011.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-79.961599:71.850934,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:24:53
0,1,-1088.875,-12628.100,-1088.891886,-12628.066240,-68.222656,0,4,1,12,-,12,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1088.875,-12628.100,X,0.000000,1,SPACE-X,152.021,152.021,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0012.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-80.126194:71.894563,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:24:56
0,1,-1088.875,-12621.200,-1088.891886,-12621.166240,-68.222656,0,4,1,13,-,13,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1088.875,-12621.200,X,0.000000,1,SPACE-X,151.912,151.912,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0013.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-80.157142:71.755230,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:24:58
0,1,-1088.875,-12614.300,-1088.891886,-12614.266240,-68.222656,0,4,1,14,-,14,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1088.875,-12614.300,X,0.000000,1,SPACE-X,152.071,152.071,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0014.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-82.050656:70.019903,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:02
0,1,-1088.875,-12607.400,-1088.891886,-12607.366240,-68.222656,0,4,1,15,-,15,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1088.875,-12607.400,X,0.000000,1,SPACE-X,151.837,151.837,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0015.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-81.663794:70.173311,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:05
0,1,-1095.775,-12635.000,-1095.791886,-12634.966240,-68.222656,0,4,1,16,-,16,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1095.775,-12635.000,X,0.000000,1,SPACE-X,152.118,152.118,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0016.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-82.633055:69.485092,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:08
0,1,-1095.775,-12628.100,-1095.791886,-12628.066240,-68.222656,0,4,1,17,-,17,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1095.775,-12628.100,X,0.000000,1,SPACE-X,152.065,152.065,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0017.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-84.163605:67.901773,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:11
0,1,-1095.775,-12621.200,-1095.791886,-12621.166240,-68.222656,0,4,1,18,-,18,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1095.775,-12621.200,X,0.000000,1,SPACE-X,151.773,151.773,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0018.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.501025:68.271918,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:14
0,1,-1095.775,-12614.300,-1095.791886,-12614.266240,-68.222656,0,4,1,19,-,19,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1095.775,-12614.300,X,0.000000,1,SPACE-X,152.097,152.097,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0019.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-82.109740:69.987533,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:17
0,1,-1095.775,-12607.400,-1095.791886,-12607.366240,-68.222656,0,4,1,20,-,20,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1095.775,-12607.400,X,0.000000,1,SPACE-X,151.771,151.771,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0020.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-84.533581:67.237484,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:20
0,1,-1102.675,-12635.000,-1102.691886,-12634.966240,-68.222656,0,4,1,21,-,21,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1102.675,-12635.000,X,0.000000,1,SPACE-X,151.933,151.933,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0021.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.751427:68.181844,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:24
0,1,-1102.675,-12628.100,-1102.691886,-12628.066240,-68.222656,0,4,1,22,-,22,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1102.675,-12628.100,X,0.000000,1,SPACE-X,151.794,151.794,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0022.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.240776:68.553397,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:27
0,1,-1102.675,-12621.200,-1102.691886,-12621.166240,-68.222656,0,4,1,23,-,23,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1102.675,-12621.200,X,0.000000,1,SPACE-X,152.154,152.154,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0023.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.607936:68.546360,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:29
0,1,-1102.675,-12614.300,-1102.691886,-12614.266240,-68.222656,0,4,1,24,-,24,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1102.675,-12614.300,X,0.000000,1,SPACE-X,152.246,152.246,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0024.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-83.598090:68.647692,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:33
0,1,-1102.675,-12607.400,-1102.691886,-12607.366240,-68.222656,0,4,1,25,-,25,Angle-150nm-90deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1102.675,-12607.400,X,0.000000,1,SPACE-X,151.997,151.997,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0025.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-84.993585:67.003858,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:36
0,1,-1075.363,-12454.836,-1075.391144,-12454.796614,-68.222656,0,4,1,26,-,26,Angle-150nm-105deg,CD Meas,0.0,82,74,-,-,-,1,0,,-1075.363,-12454.836,X,15.000000,1,SPACE-X,151.457,151.457,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0026.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-74.406149:77.050399,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:43
0,1,-1075.370,-12447.881,-1075.398144,-12447.841614,-68.222656,0,4,1,27,-,27,Angle-150nm-105deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1075.370,-12447.881,X,15.000000,1,SPACE-X,151.823,151.823,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0027.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-69.122648:82.700335,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:46
0,1,-1075.363,-12440.927,-1075.391144,-12440.887614,-68.222656,0,4,1,28,-,28,Angle-150nm-105deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1075.363,-12440.927,X,15.000000,1,SPACE-X,151.996,151.996,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0028.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-77.004298:74.991599,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:49
0,1,-1075.370,-12433.972,-1075.398144,-12433.932614,-68.222656,0,4,1,29,-,29,Angle-150nm-105deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1075.370,-12433.972,X,15.000000,1,SPACE-X,151.825,151.825,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0029.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-70.855696:80.969540,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:52
0,1,-1075.363,-12427.022,-1075.391144,-12426.982614,-68.222656,0,4,1,30,-,30,Angle-150nm-105deg,CD Meas,0.0,82,999,-,-,-,1,0,,-1075.363,-12427.022,X,15.000000,1,SPACE-X,151.550,151.550,150.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Angle\Angle_R270_V01_5-8\Angle_R270_V01_5-8.000.A00004001S0030.bmp,Angle_R270_V01_1-4.job,@1:RCP:1:1:2:OTHER-RX:8:E/L0/S0/D0/P0/$0:0.00:0.00:0.00:0.000:99.99:0.00:0.00:15.000:0.00;RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1500:0.000:999.999:0.050:10040.000:0.000:0.150:0.000;@E,S06:D05:F40pix,-78.013434:73.536149,BE1200:1200eV:-30.091pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/25/2023,01:25:55
