,Date,nft_dynamic_old_hor,nft_dynamic_old_ver
84,2018-09-18 08:54:44,0.22564453869301035,0.25597330206082897
85,2018-09-19 12:44:38,0.20307975664492578,0.23163927714656105
86,2018-09-20 09:44:20,0.26253600831196067,0.2507470165975015
87,2018-09-21 16:17:43,0.23380269711713134,0.24546834483020435
88,2018-09-21 20:22:25,0.21316742688974016,0.2448532691389259
89,2018-09-22 18:27:13,0.2389899974223289,0.24476100202689033
90,2018-09-23 09:02:05,0.25785715659556063,0.2586907954553093
91,2018-09-24 03:50:53,0.21861541412364693,0.2519452009010595
92,2018-09-25 08:02:54,0.23780134965677713,0.22730067621030228
93,2018-09-26 05:20:39,0.2366988589391865,0.24105798608073833
94,2018-09-27 14:19:26,0.24925674277891494,0.23519047529568718
95,2018-09-28 03:12:56,0.18771627338207217,0.23332166094176188
