,Date,cd_mean_space_hor,cd_mean_space_ver,cd_mean_pitch_hor,cd_mean_pitch_ver
51,2023-08-09 20:29:07,-0.10018750000000409,-0.14024999999998045,-0.06349999999997635,-0.05774999999994179
52,2023-08-10 14:46:24,-0.13506250000011732,-0.18200000000001637,-0.05299999999999727,-0.03125000000011369
53,2023-08-18 17:09:32,-0.20549999999997226,-0.19050000000004275,-0.08587500000010095,-0.10743750000006003
54,2023-08-22 08:58:50,-0.18418750000006412,-0.3453124999999204,0.03674999999998363,0.0434375000000955
55,2023-08-24 09:22:21,-0.1843124999999759,-0.4127500000000168,0.03150000000016462,0.06781249999971806
56,2023-08-25 23:43:22,-0.09512499999982538,-0.18793749999997544,-0.044499999999970896,-0.0011875000002419256
57,2023-08-29 10:31:25,-0.32375000000007503,-0.45187500000002956,0.0653749999997899,0.05787499999996726
58,2023-08-31 13:24:28,-0.423874999999839,-0.628312499999879,-0.017749999999978172,-0.0418125000001055
59,2023-09-01 10:22:43,-0.5190000000000623,-0.7891250000000127,0.023500000000012733,-0.03318750000016735
60,2023-09-05 11:12:30,-0.6609375000000455,-0.9304374999999823,-0.04887499999983902,-0.09081249999996999
61,2023-09-07 09:41:44,-0.7510000000001469,-1.073062499999935,0.018874999999866304,-0.052000000000134605
62,2023-09-07 11:48:51,0.17393750000002228,0.6254999999999313,0.9617499999999382,1.0281874999999445
63,2023-09-07 15:00:35,-0.6070624999999268,-0.6469375000000355,-0.1076874999997699,-0.124312500000201
64,2023-09-08 12:02:15,-0.8248125000000641,-0.9123125000000982,-0.024125000000026375,-0.06018750000032469
65,2023-09-11 13:22:06,-0.17124999999998636,-0.28712499999994634,-0.008124999999949978,-0.006812500000023647
66,2023-09-12 15:31:05,-0.07956250000000864,-0.06937500000003638,-0.04156249999994088,0.006749999999897227
67,2023-09-13 11:07:17,-0.06943749999993543,-0.1704375000001619,0.02106249999985721,0.01087500000005548
68,2023-09-14 10:29:21,-0.09949999999992087,-0.2193749999999568,-0.03637499999967986,-0.01512500000012551
69,2023-09-15 20:31:42,-0.12087500000006912,-0.2508750000000646,-0.01106249999963893,0.014937500000200998
70,2023-09-20 09:34:31,-0.12206249999996999,-0.3082499999999868,0.0183750000001055,0.020874999999932697
71,2023-09-22 08:15:20,-0.10587499999991223,-0.2137500000000614,-0.03812500000015007,0.019437500000094587
72,2023-10-04 16:06:32,0.11843750000002728,0.3661875000000805,0.3241250000000946,0.6405624999999873
73,2023-10-10 01:35:09,-0.48462500000005093,-0.35612500000002,-0.9610625000001392,-0.6676874999999427
74,2023-10-10 11:42:34,-0.4424374999999259,-0.26812500000005457,-0.981187499999919,-0.6214374999999563
75,2023-10-12 14:15:53,-0.44075000000003683,-0.35256249999997635,-0.9221249999999372,-0.5968749999998408
76,2023-10-13 13:18:07,-0.4248749999998722,-0.28531249999991815,-0.97006250000004,-0.684937499999819
77,2023-10-17 09:15:25,-0.3370625000000018,-0.1876874999999245,-0.8528749999999263,-0.5203124999999318
78,2023-10-19 10:02:04,-0.41687500000000455,-0.2653124999999932,-0.8561250000001337,-0.54331250000007
79,2023-10-20 13:23:13,-0.44349999999991496,-0.2528750000000173,-0.9376875000000382,-0.6156875000000355
80,2023-10-24 09:42:00,-0.4688124999999559,-0.3600000000000705,-0.904312499999719,-0.5714375000000018
81,2023-10-26 09:42:02,-0.48606250000000273,-0.2663750000000391,-0.9908749999998463,-0.6189374999999018
82,2023-10-27 12:22:11,-0.4303750000000264,-0.22825000000005957,-0.94237499999997,-0.5485625000001164
83,2023-11-01 10:47:58,-0.31575000000003683,-0.11462500000010323,-0.7588749999998754,-0.3401250000000573
84,2023-11-02 09:18:45,-0.38118749999995316,-0.14362499999992906,-0.9376249999997981,-0.5476250000000391
85,2023-11-04 09:49:45,-0.4381249999999568,-0.22056250000008504,-0.9246250000001055,-0.5480624999999009
86,2023-11-08 14:39:38,-0.013312500000040473,-0.11256249999996726,0.010249999999814463,-0.031000000000062755
87,2023-11-11 22:46:03,-0.05806249999989177,-0.06775000000004638,-0.03999999999984993,0.012187499999868123
88,2023-11-16 02:35:11,0.1584374999999909,0.062187500000106866,0.22124999999994088,0.060437499999920874
89,2023-11-18 12:10:19,0.2453750000000241,0.20287500000006276,0.27981249999982083,0.07824999999991178
90,2023-11-21 20:07:42,0.13125000000002274,0.020187499999906322,0.3628124999997908,0.1974374999997508
91,2023-11-23 23:20:10,0.14718750000002956,0.011937499999930878,0.4124374999998963,0.22037499999964894
92,2023-11-25 00:45:11,0.23118750000003274,0.24468749999994088,0.32131250000009004,0.13306249999982356
93,2023-11-28 15:30:03,0.18468750000016598,0.08231250000011414,0.38618750000000546,0.23081250000007003
94,2023-11-30 19:06:01,0.29499999999990223,0.25193749999994,0.39543749999995725,0.18912499999999
95,2023-12-01 13:51:49,0.2630625000001032,0.1608749999999759,0.3729999999999336,0.22825000000011642
96,2023-12-05 13:07:05,0.12662499999981947,-0.05468749999994316,0.3388124999999036,0.21062499999970896
97,2023-12-07 12:53:04,0.13812500000000227,-0.02718750000002501,0.34618750000004184,0.21393750000004275
98,2023-12-08 14:21:14,0.2011250000000473,0.14687500000007958,0.2973749999999882,0.12274999999999636
99,2023-12-12 12:28:13,0.18381249999998772,-0.04031249999997044,0.37531250000006366,0.20431249999978718
100,2023-12-15 02:27:43,0.16187500000006594,-0.012812500000052296,0.38493749999997817,0.20306250000010095
101,2023-12-15 19:15:53,0.15512499999999818,0.007937499999911779,0.3805000000000973,0.21368749999987813
102,2023-12-19 11:17:28,0.10337500000014188,-0.03437500000006821,0.35225000000014006,0.23225000000002183
103,2023-12-21 12:27:51,0.14193750000004002,0.06893749999983356,0.307250000000181,0.1895000000000664
104,2023-12-23 18:59:36,0.1654374999999959,0.021000000000128694,0.35875000000010004,0.22024999999973716
105,2023-12-26 11:19:28,0.1113749999999527,-0.02956249999999727,0.35112500000002456,0.1958750000000009
106,2023-12-29 07:03:18,0.10968750000012051,-0.0029999999999290594,0.29387499999995725,0.15706249999993815
107,2024-01-05 12:09:47,0.11562500000002274,-0.07268750000008595,0.34181249999994634,0.2033125000000382
108,2024-01-09 12:44:00,0.13743750000003274,-0.0771249999999668,0.39093749999995,0.1883749999999509
109,2024-01-11 10:42:58,0.08699999999998909,-0.07587499999999636,0.34199999999998454,0.18343749999996817
110,2024-01-12 12:37:15,0.09893749999997681,-0.08699999999998909,0.37918749999971624,0.18906249999986358
111,2024-01-16 17:04:55,0.09149999999993952,-0.11218750000006139,0.43918750000000273,0.2509375000000773
112,2024-01-18 09:12:43,0.09524999999990769,-0.11574999999999136,0.3962500000000091,0.2638750000000982
