,Date,cd_mean_space_hor,cd_mean_space_ver,cd_mean_pitch_hor,cd_mean_pitch_ver
0,2023-03-31 13:29:30,-0.31249999999994316,-0.2571249999999736,0.11262499999997999,0.11925000000007913
1,2023-04-03 11:59:28,-0.40331249999991314,-0.3754999999999882,0.10281249999979991,0.07200000000000273
2,2023-04-05 14:30:23,-0.37775000000004866,-0.28581249999996317,0.036624999999844476,0.10212499999977354
3,2023-04-07 11:56:05,-0.4455624999999941,-0.3466874999998595,0.14599999999995816,0.09618749999970078
4,2023-04-10 12:34:09,-0.5706249999998931,-0.4169375000000173,0.08256249999999454,0.05099999999981719
5,2023-04-12 09:19:08,-0.4444374999998786,-0.3564375000000837,0.16456249999998818,0.14362499999992906
6,2023-04-14 08:54:54,-0.42299999999988813,-0.2845000000001505,0.005125000000020918,0.017437500000028194
7,2023-04-17 10:30:13,-0.35237500000005184,-0.3101249999999709,0.15481249999947977,0.13806250000016007
8,2023-04-19 09:27:51,-0.4142500000000382,-0.355624999999975,0.04925000000014279,0.026500000000169166
9,2023-04-21 18:21:07,-0.3807499999999777,-0.3586249999998472,0.11118749999968713,0.09943750000013551
10,2023-04-24 10:46:56,-0.46068750000006276,-0.30262500000014825,0.09674999999992906,0.11593750000020009
11,2023-04-26 09:32:56,-0.42462500000004866,-0.40318750000011505,0.025249999999914507,0.05375000000003638
12,2023-04-28 19:25:09,-0.4714375000000359,-0.5029375000000869,0.08643750000010186,0.05562500000007731
13,2023-05-08 10:44:30,-0.5525625000000218,-0.44243750000015325,0.08206249999977899,0.11943749999988995
14,2023-05-09 13:02:51,-0.08706249999994498,-0.010875000000112323,-0.03181250000000091,0.0071250000000873115
15,2023-05-10 09:11:40,-0.00543750000002774,0.03287499999993315,0.05162499999971715,0.08731249999993906
16,2023-05-11 11:51:21,-0.1771249999999327,0.012562500000001364,0.06956249999996089,0.0626875000000382
17,2023-05-13 04:58:45,-0.030625000000100044,0.014124999999921783,0.04437499999994543,0.09199999999987085
18,2023-05-15 11:43:09,-0.07056249999999409,-0.03762499999999136,0.08106249999991633,0.08706250000022919
19,2023-05-17 09:05:34,-0.0733124999999859,-0.03499999999996817,0.005750000000148248,0.06549999999981537
20,2023-05-19 17:54:13,-0.18524999999999636,-0.1406874999999559,0.10556249999967804,0.19737499999985175
21,2023-05-22 15:04:40,-0.2713750000000914,-0.16387499999990496,0.19237500000008367,0.12924999999995634
22,2023-05-24 09:01:48,-0.05906249999998181,0.0,0.06425000000001546,0.06418750000011642
23,2023-05-29 14:21:13,-0.34962500000006,-0.24849999999997863,0.12487499999997453,0.1358749999998281
24,2023-05-30 09:46:51,-0.26243750000014643,-0.19287499999984448,0.06518749999997908,0.05799999999987904
25,2023-05-31 11:08:39,-0.057812500000125056,-0.02450000000004593,0.04056249999985084,0.03450000000009368
26,2023-06-02 19:07:02,-0.14987500000012233,-0.0536874999999668,0.07006249999994907,0.12287500000013551
27,2023-06-05 20:04:44,-0.13887499999987085,-0.0995624999999336,0.14587500000004638,0.111687499999789
28,2023-06-07 09:09:12,-0.27118749999999636,-0.24668749999995043,0.1458749999999327,0.11618750000025102
29,2023-06-08 19:35:49,-0.0436874999999759,-0.03312500000004093,0.08662500000014006,0.040812499999901775
30,2023-06-09 22:05:14,-0.11531250000007276,-0.0316250000000764,0.03300000000001546,0.022749999999973625
31,2023-06-12 10:21:00,-0.1728749999999195,-0.10256249999991951,0.058812500000044565,0.014375000000200089
32,2023-06-14 15:14:26,-0.13737500000007685,-0.08406250000007276,0.010250000000041837,0.027062499999829015
33,2023-06-16 17:45:21,-0.26806250000004184,-0.2440000000000282,0.07324999999991633,0.10081249999996089
34,2023-06-19 10:18:50,-0.1543750000001296,-0.17575000000005048,0.07037500000001273,0.002374999999915417
35,2023-06-21 10:26:38,-0.11381249999999454,-0.025750000000073214,0.03275000000030559,0.03162499999996271
36,2023-06-23 18:22:57,-0.17456250000003593,-0.13531249999999773,0.052624999999920874,0.045124999999757165
37,2023-06-26 10:21:16,-0.16731250000003683,-0.14287500000006048,0.19424999999989723,0.09318749999999909
38,2023-06-28 10:16:59,-0.04993749999994179,-0.05050000000005639,0.15437500000007276,0.14256250000016735
39,2023-06-30 19:44:21,-0.1541874999998072,-0.11924999999996544,0.1841874999998936,0.1288125000000946
40,2023-07-03 10:11:51,-0.18362500000000637,-0.11337499999996226,0.08987500000023374,0.1475625000000491
41,2023-07-05 10:30:26,-0.1113125000001105,-0.09037499999999454,0.07037500000001273,0.017500000000040927
42,2023-07-08 07:53:28,-0.11924999999996544,-0.014250000000004093,0.019374999999968168,0.07881250000014006
43,2023-07-10 11:49:27,-0.08762500000000273,-0.13537500000012415,0.05718750000005457,0.02787500000010823
44,2023-07-12 08:58:03,-0.04931249999998499,-0.0864375000001587,-0.015312499999936335,0.014812499999948159
45,2023-07-17 09:13:39,-0.1551249999998845,-0.13906250000007958,0.1629374999998845,0.1620624999999336
46,2023-07-18 13:21:05,0.03012499999999818,0.07131249999997635,0.019937499999969077,-0.014312499999846295
47,2023-07-19 09:14:52,-0.053625000000010914,-0.05549999999982447,0.08950000000027103,0.0726875000000291
48,2023-07-22 13:15:36,-0.07368749999994861,-0.09468750000002046,0.09237500000006094,0.12137500000017099
49,2023-07-25 11:29:58,-0.14793750000001182,-0.13587499999999864,0.18781250000006366,0.21000000000026375
50,2023-07-26 17:37:34,-0.1286249999999427,-0.09581250000007913,0.18012499999986176,0.20931250000035106
51,2023-07-28 19:47:50,-0.03768750000000409,-0.10656249999993861,0.13493750000031923,0.09699999999997999
