<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<FLD4>,<RFLD4>,<COND4>,<XFDP4>,<YFDP4>,<AXS4>,<ANG4>,<TYP4>,<LBL4>,<CD_4>,<CCD4>,<DES4>,<CAL4>,<FLD5>,<RFLD5>,<COND5>,<XFDP5>,<YFDP5>,<AXS5>,<ANG5>,<TYP5>,<LBL5>,<CD_5>,<CCD5>,<DES5>,<CAL5>,<FLD6>,<RFLD6>,<COND6>,<XFDP6>,<YFDP6>,<AXS6>,<ANG6>,<TYP6>,<LBL6>,<CD_6>,<CCD6>,<DES6>,<CAL6>,<FLD7>,<RFLD7>,<COND7>,<XFDP7>,<YFDP7>,<AXS7>,<ANG7>,<TYP7>,<LBL7>,<CD_7>,<CCD7>,<DES7>,<CAL7>,<FLD8>,<RFLD8>,<COND8>,<XFDP8>,<YFDP8>,<AXS8>,<ANG8>,<TYP8>,<LBL8>,<CD_8>,<CCD8>,<DES8>,<CAL8>,<FLD9>,<RFLD9>,<COND9>,<XFDP9>,<YFDP9>,<AXS9>,<ANG9>,<TYP9>,<LBL9>,<CD_9>,<CCD9>,<DES9>,<CAL9>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<MET4>,<MET5>,<MET6>,<MET7>,<MET8>,<MET9>,<POS1>,<POS2>,<POS3>,<POS4>,<POS5>,<POS6>,<POS7>,<POS8>,<POS9>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-5840.000,-8684.975,-5839.994376,-8684.986254,-68.496094,0,6,6,1,-,1,Hor Location1,CD Meas,270.0,84,77,-,-,-,1,0,,-5840.900,-8684.075,Y,90.000000,2,PICHR-Y,599.358,599.358,600.000,,2,0,,-5840.000,-8684.075,Y,90.000000,2,PICHR-Y,599.492,599.492,600.000,,3,0,,-5839.100,-8684.075,Y,90.000000,2,PICHR-Y,599.678,599.678,600.000,,4,0,,-5840.900,-8684.975,Y,90.000000,2,PICHR-Y,600.104,600.104,600.000,,5,0,,-5840.000,-8684.975,Y,90.000000,2,PICHR-Y,600.073,600.073,600.000,,6,0,,-5839.100,-8684.975,Y,90.000000,2,PICHR-Y,600.086,600.086,600.000,,7,0,,-5840.900,-8685.875,Y,90.000000,2,PICHR-Y,599.903,599.903,600.000,,8,0,,-5840.000,-8685.875,Y,90.000000,2,PICHR-Y,599.710,599.710,600.000,,9,0,,-5839.100,-8685.875,Y,90.000000,2,PICHR-Y,599.517,599.517,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0001.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,596.671872:1196.029432,595.272760:1194.764866,593.709327:1193.387479,-303.859754:296.244696,-305.358372:294.715101,-306.191975:293.894002,-1204.039193:-604.135949,-1204.664082:-604.954454,-1206.370855:-606.853375,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:23
0,1,-5837.000,-8684.975,-5836.994376,-8684.986254,-68.496094,0,6,6,2,-,2,Hor Location1,CD Meas,270.0,83,999,-,-,-,1,0,,-5837.900,-8684.075,Y,90.000000,2,PICHR-Y,600.012,600.012,600.000,,2,0,,-5837.000,-8684.075,Y,90.000000,2,PICHR-Y,599.635,599.635,600.000,,3,0,,-5836.100,-8684.075,Y,90.000000,2,PICHR-Y,599.648,599.648,600.000,,4,0,,-5837.900,-8684.975,Y,90.000000,2,PICHR-Y,600.084,600.084,600.000,,5,0,,-5837.000,-8684.975,Y,90.000000,2,PICHR-Y,600.058,600.058,600.000,,6,0,,-5836.100,-8684.975,Y,90.000000,2,PICHR-Y,599.981,599.981,600.000,,7,0,,-5837.900,-8685.875,Y,90.000000,2,PICHR-Y,600.105,600.105,600.000,,8,0,,-5837.000,-8685.875,Y,90.000000,2,PICHR-Y,599.956,599.956,600.000,,9,0,,-5836.100,-8685.875,Y,90.000000,2,PICHR-Y,600.566,600.566,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0002.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,597.709472:1197.721795,596.695347:1196.330297,595.822075:1195.470014,-302.089499:297.994820,-303.396118:296.662285,-304.609064:295.371982,-1202.113219:-602.007823,-1203.460938:-603.504529,-1204.547499:-603.981600,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:26
0,1,-5834.000,-8684.975,-5833.994376,-8684.986254,-68.496094,0,6,6,3,-,3,Hor Location1,CD Meas,270.0,83,999,-,-,-,1,0,,-5834.900,-8684.075,Y,90.000000,2,PICHR-Y,599.809,599.809,600.000,,2,0,,-5834.000,-8684.075,Y,90.000000,2,PICHR-Y,600.255,600.255,600.000,,3,0,,-5833.100,-8684.075,Y,90.000000,2,PICHR-Y,599.825,599.825,600.000,,4,0,,-5834.900,-8684.975,Y,90.000000,2,PICHR-Y,600.002,600.002,600.000,,5,0,,-5834.000,-8684.975,Y,90.000000,2,PICHR-Y,599.720,599.720,600.000,,6,0,,-5833.100,-8684.975,Y,90.000000,2,PICHR-Y,600.097,600.097,600.000,,7,0,,-5834.900,-8685.875,Y,90.000000,2,PICHR-Y,600.471,600.471,600.000,,8,0,,-5834.000,-8685.875,Y,90.000000,2,PICHR-Y,600.543,600.543,600.000,,9,0,,-5833.100,-8685.875,Y,90.000000,2,PICHR-Y,600.249,600.249,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0003.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,597.033389:1196.842706,596.070911:1196.325596,594.427660:1194.252459,-303.260304:296.742049,-303.925319:295.794262,-305.236609:294.860553,-1203.344353:-602.873107,-1204.486875:-603.944184,-1205.685348:-605.436201,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:29
0,1,-5831.000,-8684.975,-5830.994376,-8684.986254,-68.496094,0,6,6,4,-,4,Hor Location1,CD Meas,270.0,84,999,-,-,-,1,0,,-5831.900,-8684.075,Y,90.000000,2,PICHR-Y,599.175,599.175,600.000,,2,0,,-5831.000,-8684.075,Y,90.000000,2,PICHR-Y,599.873,599.873,600.000,,3,0,,-5830.100,-8684.075,Y,90.000000,2,PICHR-Y,599.603,599.603,600.000,,4,0,,-5831.900,-8684.975,Y,90.000000,2,PICHR-Y,599.875,599.875,600.000,,5,0,,-5831.000,-8684.975,Y,90.000000,2,PICHR-Y,600.263,600.263,600.000,,6,0,,-5830.100,-8684.975,Y,90.000000,2,PICHR-Y,600.176,600.176,600.000,,7,0,,-5831.900,-8685.875,Y,90.000000,2,PICHR-Y,600.549,600.549,600.000,,8,0,,-5831.000,-8685.875,Y,90.000000,2,PICHR-Y,600.074,600.074,600.000,,9,0,,-5830.100,-8685.875,Y,90.000000,2,PICHR-Y,599.887,599.887,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0004.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,596.977048:1196.151658,595.235200:1195.108038,594.066146:1193.669538,-303.485098:296.390148,-304.538817:295.723882,-305.948451:294.227134,-1203.950590:-603.401631,-1204.957871:-604.884297,-1206.328885:-606.441788,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:32
0,1,-5828.000,-8684.975,-5827.994376,-8684.986254,-68.496094,0,6,6,5,-,5,Hor Location1,CD Meas,270.0,84,999,-,-,-,1,0,,-5828.900,-8684.075,Y,90.000000,2,PICHR-Y,599.805,599.805,600.000,,2,0,,-5828.000,-8684.075,Y,90.000000,2,PICHR-Y,599.705,599.705,600.000,,3,0,,-5827.100,-8684.075,Y,90.000000,2,PICHR-Y,600.051,600.051,600.000,,4,0,,-5828.900,-8684.975,Y,90.000000,2,PICHR-Y,599.680,599.680,600.000,,5,0,,-5828.000,-8684.975,Y,90.000000,2,PICHR-Y,599.724,599.724,600.000,,6,0,,-5827.100,-8684.975,Y,90.000000,2,PICHR-Y,600.200,600.200,600.000,,7,0,,-5828.900,-8685.875,Y,90.000000,2,PICHR-Y,599.987,599.987,600.000,,8,0,,-5828.000,-8685.875,Y,90.000000,2,PICHR-Y,600.371,600.371,600.000,,9,0,,-5827.100,-8685.875,Y,90.000000,2,PICHR-Y,599.822,599.822,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0005.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,597.160154:1196.964932,595.991096:1195.695662,595.014535:1195.065729,-302.684269:296.995418,-303.948735:295.775495,-305.231927:294.968469,-1202.719461:-602.732791,-1204.160440:-603.789837,-1204.738696:-604.917036,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:34
0,1,-5840.000,-8674.975,-5839.994376,-8674.986254,-68.496094,0,6,6,6,-,6,Hor Location1,CD Meas,270.0,84,999,-,-,-,1,0,,-5840.900,-8674.075,Y,90.000000,2,PICHR-Y,600.347,600.347,600.000,,2,0,,-5840.000,-8674.075,Y,90.000000,2,PICHR-Y,599.622,599.622,600.000,,3,0,,-5839.100,-8674.075,Y,90.000000,2,PICHR-Y,599.686,599.686,600.000,,4,0,,-5840.900,-8674.975,Y,90.000000,2,PICHR-Y,599.921,599.921,600.000,,5,0,,-5840.000,-8674.975,Y,90.000000,2,PICHR-Y,599.656,599.656,600.000,,6,0,,-5839.100,-8674.975,Y,90.000000,2,PICHR-Y,600.259,600.259,600.000,,7,0,,-5840.900,-8675.875,Y,90.000000,2,PICHR-Y,599.882,599.882,600.000,,8,0,,-5840.000,-8675.875,Y,90.000000,2,PICHR-Y,600.159,600.159,600.000,,9,0,,-5839.100,-8675.875,Y,90.000000,2,PICHR-Y,599.437,599.437,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0006.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,598.399642:1198.746617,597.695387:1197.317508,596.221151:1195.907206,-301.415113:298.506252,-302.553139:297.103335,-303.911270:296.347920,-1201.637552:-601.755253,-1203.115848:-602.957296,-1203.488918:-604.051760,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:37
0,1,-5837.000,-8674.975,-5836.994376,-8674.986254,-68.496094,0,6,6,7,-,7,Hor Location1,CD Meas,270.0,84,999,-,-,-,1,0,,-5837.900,-8674.075,Y,90.000000,2,PICHR-Y,600.561,600.561,600.000,,2,0,,-5837.000,-8674.075,Y,90.000000,2,PICHR-Y,599.897,599.897,600.000,,3,0,,-5836.100,-8674.075,Y,90.000000,2,PICHR-Y,600.267,600.267,600.000,,4,0,,-5837.900,-8674.975,Y,90.000000,2,PICHR-Y,600.546,600.546,600.000,,5,0,,-5837.000,-8674.975,Y,90.000000,2,PICHR-Y,599.939,599.939,600.000,,6,0,,-5836.100,-8674.975,Y,90.000000,2,PICHR-Y,599.937,599.937,600.000,,7,0,,-5837.900,-8675.875,Y,90.000000,2,PICHR-Y,600.354,600.354,600.000,,8,0,,-5837.000,-8675.875,Y,90.000000,2,PICHR-Y,600.321,600.321,600.000,,9,0,,-5836.100,-8675.875,Y,90.000000,2,PICHR-Y,600.566,600.566,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Screen Linearity\Screen_Linearity_V01_6-6\Screen_Linearity_V01_6-6.000.A00006006S0007.bmp,Screen_Linearity_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@4:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@5:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@6:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:0.000:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@7:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:-0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@8:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@9:RCP:1:1:4:PICHR-Y:2:E/l0.676/S6/D5/P1/$1/N000000/T00/W0:0.900:-0.900:0.6000:0.000:999.999:0.030:6.000:0.000:0.600:0.000;@E,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,S06:D05:F06div,596.634312:1197.195281,595.399525:1195.296078,594.282115:1194.548621,-303.639644:296.906270,-304.576283:295.362598,-305.658095:294.278746,-1203.465601:-603.111645,-1204.990516:-604.669147,-1206.035098:-605.468942,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:33:40
