<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<FLD4>,<RFLD4>,<COND4>,<XFDP4>,<YFDP4>,<AXS4>,<ANG4>,<TYP4>,<LBL4>,<CD_4>,<CCD4>,<DES4>,<CAL4>,<FLD5>,<RFLD5>,<COND5>,<XFDP5>,<YFDP5>,<AXS5>,<ANG5>,<TYP5>,<LBL5>,<CD_5>,<CCD5>,<DES5>,<CAL5>,<FLD6>,<RFLD6>,<COND6>,<XFDP6>,<YFDP6>,<AXS6>,<ANG6>,<TYP6>,<LBL6>,<CD_6>,<CCD6>,<DES6>,<CAL6>,<FLD7>,<RFLD7>,<COND7>,<XFDP7>,<YFDP7>,<AXS7>,<ANG7>,<TYP7>,<LBL7>,<CD_7>,<CCD7>,<DES7>,<CAL7>,<FLD8>,<RFLD8>,<COND8>,<XFDP8>,<YFDP8>,<AXS8>,<ANG8>,<TYP8>,<LBL8>,<CD_8>,<CCD8>,<DES8>,<CAL8>,<FLD9>,<RFLD9>,<COND9>,<XFDP9>,<YFDP9>,<AXS9>,<ANG9>,<TYP9>,<LBL9>,<CD_9>,<CCD9>,<DES9>,<CAL9>,<FLD10>,<RFLD10>,<COND10>,<XFDP10>,<YFDP10>,<AXS10>,<ANG10>,<TYP10>,<LBL10>,<CD_10>,<CCD10>,<DES10>,<CAL10>,<FLD11>,<RFLD11>,<COND11>,<XFDP11>,<YFDP11>,<AXS11>,<ANG11>,<TYP11>,<LBL11>,<CD_11>,<CCD11>,<DES11>,<CAL11>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<MET4>,<MET5>,<MET6>,<MET7>,<POS1>,<POS2>,<POS3>,<POS4>,<POS5>,<POS6>,<POS7>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-8702.500,-18613.940,-8702.505624,-18613.883732,-66.103516,0,6,5,1,-,1,Hor120nm,CD Meas,270.0,80,98,-,-,-,1,0,,-8702.500,-18613.940,Y,90.000000,1,SPACE-Y,121.625,121.625,120.000,,2,0,,-8702.500,-18613.752,Y,90.000000,0,LINE_-Y,253.420,253.420,255.000,,3,0,,-8702.500,-18613.813,Y,90.000000,3,PICHF-Y,375.044,375.044,375.000,,4,0,,-8702.500,-18614.000,Y,90.000000,7,LER3SIG,1.362,1.362,120.000,,4,0,,-8702.500,-18614.000,Y,90.000000,7,MAX_MIN-Y,1.730,1.730,--,,5,0,,-8702.500,-18613.880,Y,90.000000,7,LER3SIG,1.432,1.432,120.000,,5,0,,-8702.500,-18613.880,Y,90.000000,7,MAX_MIN-Y,1.647,1.647,--,,6,0,,-8702.500,-18613.940,Y,90.000000,1,SWR3SIG,1.837,1.837,120.000,,6,0,,-8702.500,-18613.940,Y,90.000000,1,MAX-MIN,2.335,2.335,--,,6,0,,-8702.500,-18613.940,Y,90.000000,1,SPACE-Y,121.625,121.625,120.000,,7,0,,-8702.500,-18613.940,Y,90.000000,0,LINE_-Y,160.117,160.117,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0001.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-77.851980:43.822652,43.822652:297.192484,-77.851980:297.192484,,,-77.851980:43.822652,-97.075532:62.991336,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:24
0,1,-8702.500,-18613.565,-8702.505624,-18613.508732,-66.103516,0,6,5,2,-,2,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18613.565,Y,90.000000,1,SPACE-Y,121.334,121.334,120.000,,2,0,,-8702.500,-18613.377,Y,90.000000,0,LINE_-Y,253.827,253.827,255.000,,3,0,,-8702.500,-18613.438,Y,90.000000,3,PICHF-Y,375.161,375.161,375.000,,4,0,,-8702.500,-18613.625,Y,90.000000,7,LER3SIG,1.732,1.732,120.000,,4,0,,-8702.500,-18613.625,Y,90.000000,7,MAX_MIN-Y,2.222,2.222,--,,5,0,,-8702.500,-18613.505,Y,90.000000,7,LER3SIG,1.567,1.567,120.000,,5,0,,-8702.500,-18613.505,Y,90.000000,7,MAX_MIN-Y,1.851,1.851,--,,6,0,,-8702.500,-18613.565,Y,90.000000,1,SWR3SIG,1.612,1.612,120.000,,6,0,,-8702.500,-18613.565,Y,90.000000,1,MAX-MIN,2.025,2.025,--,,6,0,,-8702.500,-18613.565,Y,90.000000,1,SPACE-Y,121.334,121.334,120.000,,7,0,,-8702.500,-18613.565,Y,90.000000,0,LINE_-Y,159.912,159.912,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0002.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-76.340185:45.043797,45.043797:298.821088,-76.340185:298.821088,,,-76.340185:45.043797,-95.582142:64.280063,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:27
0,1,-8702.500,-18613.190,-8702.505624,-18613.133732,-66.103516,0,6,5,3,-,3,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18613.190,Y,90.000000,1,SPACE-Y,121.433,121.433,120.000,,2,0,,-8702.500,-18613.002,Y,90.000000,0,LINE_-Y,253.448,253.448,255.000,,3,0,,-8702.500,-18613.063,Y,90.000000,3,PICHF-Y,374.881,374.881,375.000,,4,0,,-8702.500,-18613.250,Y,90.000000,7,LER3SIG,1.755,1.755,120.000,,4,0,,-8702.500,-18613.250,Y,90.000000,7,MAX_MIN-Y,2.243,2.243,--,,5,0,,-8702.500,-18613.130,Y,90.000000,7,LER3SIG,1.712,1.712,120.000,,5,0,,-8702.500,-18613.130,Y,90.000000,7,MAX_MIN-Y,2.454,2.454,--,,6,0,,-8702.500,-18613.190,Y,90.000000,1,SWR3SIG,2.072,2.072,120.000,,6,0,,-8702.500,-18613.190,Y,90.000000,1,MAX-MIN,2.814,2.814,--,,6,0,,-8702.500,-18613.190,Y,90.000000,1,SPACE-Y,121.433,121.433,120.000,,7,0,,-8702.500,-18613.190,Y,90.000000,0,LINE_-Y,160.052,160.052,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0003.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-77.632595:43.850789,43.850789:297.248788,-77.632595:297.248788,,,-77.632595:43.850789,-96.972880:63.029323,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:30
0,1,-8702.500,-18612.815,-8702.505624,-18612.758732,-66.103516,0,6,5,4,-,4,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18612.815,Y,90.000000,1,SPACE-Y,121.433,121.433,120.000,,2,0,,-8702.500,-18612.627,Y,90.000000,0,LINE_-Y,253.728,253.728,255.000,,3,0,,-8702.500,-18612.688,Y,90.000000,3,PICHF-Y,375.161,375.161,375.000,,4,0,,-8702.500,-18612.875,Y,90.000000,7,LER3SIG,1.314,1.314,120.000,,4,0,,-8702.500,-18612.875,Y,90.000000,7,MAX_MIN-Y,1.689,1.689,--,,5,0,,-8702.500,-18612.755,Y,90.000000,7,LER3SIG,1.592,1.592,120.000,,5,0,,-8702.500,-18612.755,Y,90.000000,7,MAX_MIN-Y,2.273,2.273,--,,6,0,,-8702.500,-18612.815,Y,90.000000,1,SWR3SIG,1.768,1.768,120.000,,6,0,,-8702.500,-18612.815,Y,90.000000,1,MAX-MIN,2.082,2.082,--,,6,0,,-8702.500,-18612.815,Y,90.000000,1,SPACE-Y,121.433,121.433,120.000,,7,0,,-8702.500,-18612.815,Y,90.000000,0,LINE_-Y,160.006,160.006,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0004.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-78.036207:43.447024,43.447024:297.124919,-78.036207:297.124919,,,-78.036207:43.447024,-97.332865:62.622728,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:32
0,1,-8702.500,-18612.440,-8702.505624,-18612.383732,-66.103516,0,6,5,5,-,5,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18612.440,Y,90.000000,1,SPACE-Y,121.490,121.490,120.000,,2,0,,-8702.500,-18612.252,Y,90.000000,0,LINE_-Y,253.529,253.529,255.000,,3,0,,-8702.500,-18612.313,Y,90.000000,3,PICHF-Y,375.019,375.019,375.000,,4,0,,-8702.500,-18612.500,Y,90.000000,7,LER3SIG,1.486,1.486,120.000,,4,0,,-8702.500,-18612.500,Y,90.000000,7,MAX_MIN-Y,2.169,2.169,--,,5,0,,-8702.500,-18612.380,Y,90.000000,7,LER3SIG,1.633,1.633,120.000,,5,0,,-8702.500,-18612.380,Y,90.000000,7,MAX_MIN-Y,1.806,1.806,--,,6,0,,-8702.500,-18612.440,Y,90.000000,1,SWR3SIG,1.702,1.702,120.000,,6,0,,-8702.500,-18612.440,Y,90.000000,1,MAX-MIN,2.111,2.111,--,,6,0,,-8702.500,-18612.440,Y,90.000000,1,SPACE-Y,121.490,121.490,120.000,,7,0,,-8702.500,-18612.440,Y,90.000000,0,LINE_-Y,159.933,159.933,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0005.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-76.262838:45.277334,45.277334:298.756338,-76.262838:298.756338,,,-76.262838:45.277334,-95.476677:64.406685,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:35
0,1,-8702.500,-18612.065,-8702.505624,-18612.008732,-66.103516,0,6,5,6,-,6,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18612.065,Y,90.000000,1,SPACE-Y,121.926,121.926,120.000,,2,0,,-8702.500,-18611.877,Y,90.000000,0,LINE_-Y,253.165,253.165,255.000,,3,0,,-8702.500,-18611.938,Y,90.000000,3,PICHF-Y,375.091,375.091,375.000,,4,0,,-8702.500,-18612.125,Y,90.000000,7,LER3SIG,1.119,1.119,120.000,,4,0,,-8702.500,-18612.125,Y,90.000000,7,MAX_MIN-Y,1.440,1.440,--,,5,0,,-8702.500,-18612.005,Y,90.000000,7,LER3SIG,1.226,1.226,120.000,,5,0,,-8702.500,-18612.005,Y,90.000000,7,MAX_MIN-Y,1.463,1.463,--,,6,0,,-8702.500,-18612.065,Y,90.000000,1,SWR3SIG,1.258,1.258,120.000,,6,0,,-8702.500,-18612.065,Y,90.000000,1,MAX-MIN,1.717,1.717,--,,6,0,,-8702.500,-18612.065,Y,90.000000,1,SPACE-Y,121.926,121.926,120.000,,7,0,,-8702.500,-18612.065,Y,90.000000,0,LINE_-Y,160.470,160.470,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0006.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-78.228872:43.746682,43.746682:296.861696,-78.228872:296.861696,,,-78.228872:43.746682,-97.519891:62.899888,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:38
0,1,-8702.500,-18611.690,-8702.505624,-18611.633732,-66.103516,0,6,5,7,-,7,Hor120nm,CD Meas,270.0,80,999,-,-,-,1,0,,-8702.500,-18611.690,Y,90.000000,1,SPACE-Y,121.634,121.634,120.000,,2,0,,-8702.500,-18611.502,Y,90.000000,0,LINE_-Y,253.491,253.491,255.000,,3,0,,-8702.500,-18611.563,Y,90.000000,3,PICHF-Y,375.124,375.124,375.000,,4,0,,-8702.500,-18611.750,Y,90.000000,7,LER3SIG,1.265,1.265,120.000,,4,0,,-8702.500,-18611.750,Y,90.000000,7,MAX_MIN-Y,1.884,1.884,--,,5,0,,-8702.500,-18611.630,Y,90.000000,7,LER3SIG,1.453,1.453,120.000,,5,0,,-8702.500,-18611.630,Y,90.000000,7,MAX_MIN-Y,1.880,1.880,--,,6,0,,-8702.500,-18611.690,Y,90.000000,1,SWR3SIG,1.867,1.867,120.000,,6,0,,-8702.500,-18611.690,Y,90.000000,1,MAX-MIN,2.561,2.561,--,,6,0,,-8702.500,-18611.690,Y,90.000000,1,SPACE-Y,121.634,121.634,120.000,,7,0,,-8702.500,-18611.690,Y,90.000000,0,LINE_-Y,160.272,160.272,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\NFT Dynamic\NFT_Dynamic_V01_6-5\NFT_Dynamic_V01_6-5.000.A00006005S0007.bmp,NFT_Dynamic_V01_6-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.188:0.2550:0.000:999.999:0.060:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.127:0.3750:0.000:999.999:0.060:10040.000:0.000:0.375:0.000;@4:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P4/$1/N000000/T00/W0:0.000:-0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@5:RCP:1:1:4:MAX_MIN-Y:7:E/l2.250/S6/D5/P3/$1/N000000/T00/W0:0.000:0.060:0.1200:0.000:999.999:0.060:10040.000:0.000:0.000:0.000;@6:RCP:1:1:14:SPACE-YR:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@7:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.060:10040.000:0.000:0.120:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-76.658014:45.025508,45.025508:298.466370,-76.658014:298.466370,,,-76.658014:45.025508,-95.908382:64.313829,BE1200:1200eV:-31.368pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/18/2023,11:24:41
