<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-68913.000,-66227.940,-68913.005624,-66227.940000,-63.847656,0,1,1,1,-,1,Horizontal,CD Meas,270.0,82,75,-,-,-,1,0,,-68913.000,-66227.940,Y,90.000000,1,SPACE-Y,126.023,126.023,120.000,,2,0,,-68913.000,-66227.753,Y,90.000000,0,LINE_-Y,248.776,248.776,120.000,,3,0,,-68913.000,-66227.820,Y,90.000000,3,PICHF-Y,374.799,374.799,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0001.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.068270:62.005097,62.005097:310.731043,-64.068270:310.731043,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:15:59
0,1,-68907.000,-66227.940,-68907.005624,-66227.940000,-63.847656,0,1,1,2,-,2,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68907.000,-66227.940,Y,90.000000,1,SPACE-Y,126.184,126.184,120.000,,2,0,,-68907.000,-66227.753,Y,90.000000,0,LINE_-Y,248.606,248.606,120.000,,3,0,,-68907.000,-66227.820,Y,90.000000,3,PICHF-Y,374.790,374.790,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0002.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-66.390223:59.844102,59.844102:308.399985,-66.390223:308.399985,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:01
0,1,-68901.000,-66227.940,-68901.005624,-66227.940000,-63.847656,0,1,1,3,-,3,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68901.000,-66227.940,Y,90.000000,1,SPACE-Y,126.439,126.439,120.000,,2,0,,-68901.000,-66227.753,Y,90.000000,0,LINE_-Y,248.719,248.719,120.000,,3,0,,-68901.000,-66227.820,Y,90.000000,3,PICHF-Y,375.157,375.157,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0003.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.696981:62.791556,62.791556:311.460205,-63.696981:311.460205,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:04
0,1,-68895.000,-66227.940,-68895.005624,-66227.940000,-63.847656,0,1,1,4,-,4,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68895.000,-66227.940,Y,90.000000,1,SPACE-Y,126.150,126.150,120.000,,2,0,,-68895.000,-66227.753,Y,90.000000,0,LINE_-Y,248.707,248.707,120.000,,3,0,,-68895.000,-66227.820,Y,90.000000,3,PICHF-Y,374.857,374.857,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0004.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.591500:62.608659,62.608659:311.265950,-63.591500:311.265950,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:07
0,1,-68889.000,-66227.940,-68889.005624,-66227.940000,-63.847656,0,1,1,5,-,5,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68889.000,-66227.940,Y,90.000000,1,SPACE-Y,126.226,126.226,120.000,,2,0,,-68889.000,-66227.753,Y,90.000000,0,LINE_-Y,248.811,248.811,120.000,,3,0,,-68889.000,-66227.820,Y,90.000000,3,PICHF-Y,375.036,375.036,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0005.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.099158:61.176433,61.176433:309.937131,-65.099158:309.937131,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:10
0,1,-68883.000,-66227.940,-68883.005624,-66227.940000,-63.847656,0,1,1,6,-,6,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68883.000,-66227.940,Y,90.000000,1,SPACE-Y,125.856,125.856,120.000,,2,0,,-68883.000,-66227.753,Y,90.000000,0,LINE_-Y,249.159,249.159,120.000,,3,0,,-68883.000,-66227.820,Y,90.000000,3,PICHF-Y,375.015,375.015,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0006.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.819338:62.086698,62.086698:311.195567,-63.819338:311.195567,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:13
0,1,-68913.000,-66221.940,-68913.005624,-66221.940000,-63.847656,0,1,1,7,-,7,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68913.000,-66221.940,Y,90.000000,1,SPACE-Y,126.069,126.069,120.000,,2,0,,-68913.000,-66221.753,Y,90.000000,0,LINE_-Y,248.575,248.575,120.000,,3,0,,-68913.000,-66221.820,Y,90.000000,3,PICHF-Y,374.644,374.644,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0007.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.926116:60.193011,60.193011:308.718112,-65.926116:308.718112,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:16
0,1,-68907.000,-66221.940,-68907.005624,-66221.940000,-63.847656,0,1,1,8,-,8,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68907.000,-66221.940,Y,90.000000,1,SPACE-Y,126.254,126.254,120.000,,2,0,,-68907.000,-66221.753,Y,90.000000,0,LINE_-Y,248.838,248.838,120.000,,3,0,,-68907.000,-66221.820,Y,90.000000,3,PICHF-Y,375.092,375.092,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0008.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.872780:62.431389,62.431389:311.219498,-63.872780:311.219498,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:19
0,1,-68901.000,-66221.940,-68901.005624,-66221.940000,-63.847656,0,1,1,9,-,9,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68901.000,-66221.940,Y,90.000000,1,SPACE-Y,126.319,126.319,120.000,,2,0,,-68901.000,-66221.753,Y,90.000000,0,LINE_-Y,248.650,248.650,120.000,,3,0,,-68901.000,-66221.820,Y,90.000000,3,PICHF-Y,374.969,374.969,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0009.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.936017:61.432488,61.432488:310.032850,-64.936017:310.032850,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:22
0,1,-68895.000,-66221.940,-68895.005624,-66221.940000,-63.847656,0,1,1,10,-,10,Horizontal,CD Meas,270.0,82,999,-,-,-,1,0,,-68895.000,-66221.940,Y,90.000000,1,SPACE-Y,126.421,126.421,120.000,,2,0,,-68895.000,-66221.753,Y,90.000000,0,LINE_-Y,248.622,248.622,120.000,,3,0,,-68895.000,-66221.820,Y,90.000000,3,PICHF-Y,375.043,375.043,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R0_V01\XY_scan_difference_global_R0_V01.030.A00001001S0010.bmp,XY_scan_difference_global_R0_V01.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.187:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:4:PICHF-Y:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.120:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.429660:61.041371,61.041371:309.613373,-65.429660:309.613373,BE1200:1200eV:-30.540pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/18/2023,09:16:24
