<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,66227.940,-68913.000,66227.911856,-68912.983120,-78.408203,0,12,1,1,-,1,Horizontal,CD Meas,0.0,82,76,-,-,-,1,0,,66227.940,-68913.000,X,0.000000,1,SPACE-X,125.874,125.874,120.000,,2,0,,66228.127,-68913.000,X,0.000000,0,LINE_-X,249.420,249.420,120.000,,3,0,,66228.060,-68913.000,X,0.000000,3,PICHF-X,375.294,375.294,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0001.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-67.630881:58.242939,58.242939:307.663040,-67.630881:307.663040,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:09
0,1,66227.940,-68907.000,66227.911856,-68906.983120,-78.408203,0,12,1,2,-,2,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68907.000,X,0.000000,1,SPACE-X,126.204,126.204,120.000,,2,0,,66228.127,-68907.000,X,0.000000,0,LINE_-X,249.296,249.296,120.000,,3,0,,66228.060,-68907.000,X,0.000000,3,PICHF-X,375.500,375.500,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0002.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.533259:60.670647,60.670647:309.966716,-65.533259:309.966716,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:12
0,1,66227.940,-68901.000,66227.911856,-68900.983120,-78.408203,0,12,1,3,-,3,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68901.000,X,0.000000,1,SPACE-X,126.130,126.130,120.000,,2,0,,66228.127,-68901.000,X,0.000000,0,LINE_-X,249.083,249.083,120.000,,3,0,,66228.060,-68901.000,X,0.000000,3,PICHF-X,375.213,375.213,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0003.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.178445:61.951356,61.951356:311.034072,-64.178445:311.034072,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:15
0,1,66227.940,-68895.000,66227.911856,-68894.983120,-78.408203,0,12,1,4,-,4,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68895.000,X,0.000000,1,SPACE-X,126.038,126.038,120.000,,2,0,,66228.127,-68895.000,X,0.000000,0,LINE_-X,249.025,249.025,120.000,,3,0,,66228.060,-68895.000,X,0.000000,3,PICHF-X,375.063,375.063,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0004.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.245974:61.792322,61.792322:310.817221,-64.245974:310.817221,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:18
0,1,66227.940,-68889.000,66227.911856,-68888.983120,-78.408203,0,12,1,5,-,5,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68889.000,X,0.000000,1,SPACE-X,126.069,126.069,120.000,,2,0,,66228.127,-68889.000,X,0.000000,0,LINE_-X,249.069,249.069,120.000,,3,0,,66228.060,-68889.000,X,0.000000,3,PICHF-X,375.138,375.138,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0005.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.479798:60.589019,60.589019:309.658339,-65.479798:309.658339,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:21
0,1,66227.940,-68883.000,66227.911856,-68882.983120,-78.408203,0,12,1,6,-,6,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68883.000,X,0.000000,1,SPACE-X,125.803,125.803,120.000,,2,0,,66228.127,-68883.000,X,0.000000,0,LINE_-X,249.182,249.182,120.000,,3,0,,66228.060,-68883.000,X,0.000000,3,PICHF-X,374.986,374.986,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0006.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.452785:61.350407,61.350407:310.532780,-64.452785:310.532780,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:24
0,1,66221.940,-68913.000,66221.911856,-68912.983120,-78.408203,0,12,1,7,-,7,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68913.000,X,0.000000,1,SPACE-X,125.807,125.807,120.000,,2,0,,66222.127,-68913.000,X,0.000000,0,LINE_-X,249.209,249.209,120.000,,3,0,,66222.060,-68913.000,X,0.000000,3,PICHF-X,375.016,375.016,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0007.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.188577:60.618574,60.618574:309.827312,-65.188577:309.827312,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:28
0,1,66221.940,-68907.000,66221.911856,-68906.983120,-78.408203,0,12,1,8,-,8,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68907.000,X,0.000000,1,SPACE-X,126.077,126.077,120.000,,2,0,,66222.127,-68907.000,X,0.000000,0,LINE_-X,248.896,248.896,120.000,,3,0,,66222.060,-68907.000,X,0.000000,3,PICHF-X,374.973,374.973,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0008.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.409455:60.667832,60.667832:309.563994,-65.409455:309.563994,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:31
0,1,66221.940,-68901.000,66221.911856,-68900.983120,-78.408203,0,12,1,9,-,9,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68901.000,X,0.000000,1,SPACE-X,126.162,126.162,120.000,,2,0,,66222.127,-68901.000,X,0.000000,0,LINE_-X,249.233,249.233,120.000,,3,0,,66222.060,-68901.000,X,0.000000,3,PICHF-X,375.395,375.395,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0009.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.814349:61.347593,61.347593:310.580656,-64.814349:310.580656,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:33
0,1,66221.940,-68895.000,66221.911856,-68894.983120,-78.408203,0,12,1,10,-,10,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68895.000,X,0.000000,1,SPACE-X,126.332,126.332,120.000,,2,0,,66222.127,-68895.000,X,0.000000,0,LINE_-X,248.914,248.914,120.000,,3,0,,66222.060,-68895.000,X,0.000000,3,PICHF-X,375.246,375.246,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.040.A00012001S0010.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-66.546197:59.785412,59.785412:308.699411,-66.546197:308.699411,BE1200:1200eV:-31.701pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/02/2023,10:51:36
