<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,66227.940,-68913.000,66227.917485,-68912.994373,-78.750000,0,12,1,1,-,1,Horizontal,CD Meas,0.0,82,77,-,-,-,1,0,,66227.940,-68913.000,X,0.000000,1,SPACE-X,125.936,125.936,120.000,,2,0,,66228.127,-68913.000,X,0.000000,0,LINE_-X,249.339,249.339,120.000,,3,0,,66228.060,-68913.000,X,0.000000,3,PICHF-X,375.275,375.275,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0001.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.517215:62.418604,62.418604:311.757846,-63.517215:311.757846,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:32
0,1,66227.940,-68907.000,66227.917485,-68906.994373,-78.750000,0,12,1,2,-,2,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68907.000,X,0.000000,1,SPACE-X,126.086,126.086,120.000,,2,0,,66228.127,-68907.000,X,0.000000,0,LINE_-X,249.370,249.370,120.000,,3,0,,66228.060,-68907.000,X,0.000000,3,PICHF-X,375.456,375.456,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0002.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-64.863592:61.222336,61.222336:310.591921,-64.863592:310.591921,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:36
0,1,66227.940,-68901.000,66227.917485,-68900.994373,-78.750000,0,12,1,3,-,3,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68901.000,X,0.000000,1,SPACE-X,126.188,126.188,120.000,,2,0,,66228.127,-68901.000,X,0.000000,0,LINE_-X,248.935,248.935,120.000,,3,0,,66228.060,-68901.000,X,0.000000,3,PICHF-X,375.123,375.123,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0003.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-66.122733:60.065478,60.065478:309.000749,-66.122733:309.000749,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:39
0,1,66227.940,-68895.000,66227.917485,-68894.994373,-78.750000,0,12,1,4,-,4,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68895.000,X,0.000000,1,SPACE-X,125.984,125.984,120.000,,2,0,,66228.127,-68895.000,X,0.000000,0,LINE_-X,249.145,249.145,120.000,,3,0,,66228.060,-68895.000,X,0.000000,3,PICHF-X,375.129,375.129,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0004.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-65.794935:60.189326,60.189326:309.334472,-65.794935:309.334472,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:42
0,1,66227.940,-68889.000,66227.917485,-68888.994373,-78.750000,0,12,1,5,-,5,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68889.000,X,0.000000,1,SPACE-X,125.940,125.940,120.000,,2,0,,66228.127,-68889.000,X,0.000000,0,LINE_-X,249.053,249.053,120.000,,3,0,,66228.060,-68889.000,X,0.000000,3,PICHF-X,374.993,374.993,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0005.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-67.114568:58.825587,58.825587:307.878481,-67.114568:307.878481,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:45
0,1,66227.940,-68883.000,66227.917485,-68882.994373,-78.750000,0,12,1,6,-,6,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66227.940,-68883.000,X,0.000000,1,SPACE-X,125.805,125.805,120.000,,2,0,,66228.127,-68883.000,X,0.000000,0,LINE_-X,249.077,249.077,120.000,,3,0,,66228.060,-68883.000,X,0.000000,3,PICHF-X,374.882,374.882,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0006.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-67.248218:58.556781,58.556781:307.633470,-67.248218:307.633470,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:48
0,1,66221.940,-68913.000,66221.917485,-68912.994373,-78.750000,0,12,1,7,-,7,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68913.000,X,0.000000,1,SPACE-X,125.846,125.846,120.000,,2,0,,66222.127,-68913.000,X,0.000000,0,LINE_-X,249.334,249.334,120.000,,3,0,,66222.060,-68913.000,X,0.000000,3,PICHF-X,375.180,375.180,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0007.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-63.240059:62.605786,62.605786:311.939494,-63.240059:311.939494,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:52
0,1,66221.940,-68907.000,66221.917485,-68906.994373,-78.750000,0,12,1,8,-,8,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68907.000,X,0.000000,1,SPACE-X,126.221,126.221,120.000,,2,0,,66222.127,-68907.000,X,0.000000,0,LINE_-X,248.915,248.915,120.000,,3,0,,66222.060,-68907.000,X,0.000000,3,PICHF-X,375.136,375.136,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0008.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-67.822213:58.399156,58.399156:307.313829,-67.822213:307.313829,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:55
0,1,66221.940,-68901.000,66221.917485,-68900.994373,-78.750000,0,12,1,9,-,9,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68901.000,X,0.000000,1,SPACE-X,126.163,126.163,120.000,,2,0,,66222.127,-68901.000,X,0.000000,0,LINE_-X,249.249,249.249,120.000,,3,0,,66222.060,-68901.000,X,0.000000,3,PICHF-X,375.412,375.412,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0009.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-66.606692:59.556011,59.556011:308.805020,-66.606692:308.805020,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:57:58
0,1,66221.940,-68895.000,66221.917485,-68894.994373,-78.750000,0,12,1,10,-,10,Horizontal,CD Meas,0.0,82,999,-,-,-,1,0,,66221.940,-68895.000,X,0.000000,1,SPACE-X,126.420,126.420,120.000,,2,0,,66222.127,-68895.000,X,0.000000,0,LINE_-X,248.889,248.889,120.000,,3,0,,66222.060,-68895.000,X,0.000000,3,PICHF-X,375.309,375.309,120.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference global\XY_scan_difference_global_R270_V01\XY_scan_difference_global_R270_V01.100.A00012001S0010.bmp,XY_scan_difference_global_R270_V01.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.120:0.000;@2:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.187:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.255:0.000;@3:RCP:1:1:3:PICHF-X:3:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.120:0.000:0.1200:0.000:999.999:0.040:10040.000:0.000:0.375:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-66.314067:60.106291,60.106291:308.995115,-66.314067:308.995115,BE1200:1200eV:-30.778pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/12/2024,14:58:00
