<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-17853.000,-32707.025,-17852.960660,-32707.114962,-69.931641,0,5,4,1,-,1,Hor 50nm,CD Meas,270.0,83,87,-,-,-,1,0,,-17853.000,-32707.000,Y,90.000000,1,SPACE-Y,49.070,49.070,50.000,,2,0,,-17853.000,-32707.025,Y,90.000000,2,PICHR-Y,100.182,100.182,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0001.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.622948:46.597079,-53.585213:46.597079,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:14
0,1,-17850.000,-32707.025,-17849.960660,-32707.114962,-69.931641,0,5,4,2,-,2,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17850.000,-32707.000,Y,90.000000,1,SPACE-Y,48.037,48.037,50.000,,2,0,,-17850.000,-32707.025,Y,90.000000,2,PICHR-Y,99.787,99.787,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0002.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.671322:46.515542,-53.271809:46.515542,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:17
0,1,-17847.000,-32707.025,-17846.960660,-32707.114962,-69.931641,0,5,4,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17847.000,-32707.000,Y,90.000000,1,SPACE-Y,48.423,48.423,50.000,,2,0,,-17847.000,-32707.025,Y,90.000000,2,PICHR-Y,100.171,100.171,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0003.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.082595:45.490717,-54.680021:45.490717,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:20
0,1,-17844.000,-32707.025,-17843.960660,-32707.114962,-69.931641,0,5,4,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17844.000,-32707.000,Y,90.000000,1,SPACE-Y,48.413,48.413,50.000,,2,0,,-17844.000,-32707.025,Y,90.000000,2,PICHR-Y,99.828,99.828,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0004.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.892249:44.671139,-55.156450:44.671139,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:22
0,1,-17841.000,-32707.025,-17840.960660,-32707.114962,-69.931641,0,5,4,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17841.000,-32707.000,Y,90.000000,1,SPACE-Y,48.218,48.218,50.000,,2,0,,-17841.000,-32707.025,Y,90.000000,2,PICHR-Y,99.996,99.996,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0005.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.134020:44.233938,-55.762175:44.233938,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:25
0,1,-17838.000,-32707.025,-17837.960660,-32707.114962,-69.931641,0,5,4,6,-,6,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17838.000,-32707.000,Y,90.000000,1,SPACE-Y,48.544,48.544,50.000,,2,0,,-17838.000,-32707.025,Y,90.000000,2,PICHR-Y,100.110,100.110,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0006.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.794673:43.899359,-56.210494:43.899359,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:28
0,1,-17835.000,-32707.025,-17834.960660,-32707.114962,-69.931641,0,5,4,7,-,7,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17835.000,-32707.000,Y,90.000000,1,SPACE-Y,48.567,48.567,50.000,,2,0,,-17835.000,-32707.025,Y,90.000000,2,PICHR-Y,100.111,100.111,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0007.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.869172:43.847345,-56.263899:43.847345,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:30
0,1,-17832.000,-32707.025,-17831.960660,-32707.114962,-69.931641,0,5,4,8,-,8,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17832.000,-32707.000,Y,90.000000,1,SPACE-Y,48.832,48.832,50.000,,2,0,,-17832.000,-32707.025,Y,90.000000,2,PICHR-Y,100.151,100.151,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0008.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.466570:43.515579,-56.634922:43.515579,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:33
0,1,-17853.000,-32704.025,-17852.960660,-32704.114962,-69.931641,0,5,4,9,-,9,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17853.000,-32704.000,Y,90.000000,1,SPACE-Y,48.593,48.593,50.000,,2,0,,-17853.000,-32704.025,Y,90.000000,2,PICHR-Y,100.063,100.063,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0009.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.511551:43.231610,-56.831675:43.231610,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:36
0,1,-17850.000,-32704.025,-17849.960660,-32704.114962,-69.931641,0,5,4,10,-,10,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17850.000,-32704.000,Y,90.000000,1,SPACE-Y,48.635,48.635,50.000,,2,0,,-17850.000,-32704.025,Y,90.000000,2,PICHR-Y,100.128,100.128,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_5-4\CD_mean_160pA_V01_5-4.000.A00005004S0010.bmp,CD_mean_160pA_V01_5-4.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.560749:43.224581,-56.903350:43.224581,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/07/2023,12:48:39
