<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-29859.000,15316.975,-29858.949420,15316.941264,-69.658203,0,4,8,1,-,1,Hor 50nm,CD Meas,270.0,83,86,-,-,-,1,0,,-29859.000,15317.000,Y,90.000000,1,SPACE-Y,48.526,48.526,50.000,,2,0,,-29859.000,15316.975,Y,90.000000,2,PICHR-Y,100.092,100.092,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0001.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.085173:49.761541,-50.330273:49.761541,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:20
0,1,-29856.000,15316.975,-29855.949420,15316.941264,-69.658203,0,4,8,2,-,2,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29856.000,15317.000,Y,90.000000,1,SPACE-Y,48.127,48.127,50.000,,2,0,,-29856.000,15316.975,Y,90.000000,2,PICHR-Y,99.914,99.914,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0002.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.311475:46.965398,-52.948565:46.965398,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:25
0,1,-29853.000,15316.975,-29852.949420,15316.941264,-69.658203,0,4,8,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29853.000,15317.000,Y,90.000000,1,SPACE-Y,48.556,48.556,50.000,,2,0,,-29853.000,15316.975,Y,90.000000,2,PICHR-Y,100.282,100.282,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0003.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.317097:47.388543,-52.893753:47.388543,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:29
0,1,-29850.000,15316.975,-29849.949420,15316.941264,-69.658203,0,4,8,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29850.000,15317.000,Y,90.000000,1,SPACE-Y,48.293,48.293,50.000,,2,0,,-29850.000,15316.975,Y,90.000000,2,PICHR-Y,100.346,100.346,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0004.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.845040:45.597557,-54.748886:45.597557,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:31
0,1,-29847.000,15316.975,-29846.949420,15316.941264,-69.658203,0,4,8,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29847.000,15317.000,Y,90.000000,1,SPACE-Y,48.385,48.385,50.000,,2,0,,-29847.000,15316.975,Y,90.000000,2,PICHR-Y,100.121,100.121,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0005.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.352480:45.182847,-54.938614:45.182847,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:34
0,1,-29844.000,15316.975,-29843.949420,15316.941264,-69.658203,0,4,8,6,-,6,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29844.000,15317.000,Y,90.000000,1,SPACE-Y,48.188,48.188,50.000,,2,0,,-29844.000,15316.975,Y,90.000000,2,PICHR-Y,99.936,99.936,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0006.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.999078:44.339372,-55.596338:44.339372,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:37
0,1,-29841.000,15316.975,-29840.949420,15316.941264,-69.658203,0,4,8,7,-,7,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29841.000,15317.000,Y,90.000000,1,SPACE-Y,48.555,48.555,50.000,,2,0,,-29841.000,15316.975,Y,90.000000,2,PICHR-Y,99.978,99.978,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0007.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.530411:44.174894,-55.802930:44.174894,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:39
0,1,-29838.000,15316.975,-29837.949420,15316.941264,-69.658203,0,4,8,8,-,8,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29838.000,15317.000,Y,90.000000,1,SPACE-Y,48.773,48.773,50.000,,2,0,,-29838.000,15316.975,Y,90.000000,2,PICHR-Y,100.148,100.148,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0008.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.829814:44.093359,-56.054497:44.093359,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:43
0,1,-29859.000,15319.975,-29858.949420,15319.941264,-69.658203,0,4,8,9,-,9,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29859.000,15320.000,Y,90.000000,1,SPACE-Y,48.211,48.211,50.000,,2,0,,-29859.000,15319.975,Y,90.000000,2,PICHR-Y,100.011,100.011,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0009.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.643681:42.717092,-57.294046:42.717092,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:46
0,1,-29856.000,15319.975,-29855.949420,15319.941264,-69.658203,0,4,8,10,-,10,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-29856.000,15320.000,Y,90.000000,1,SPACE-Y,48.315,48.315,50.000,,2,0,,-29856.000,15319.975,Y,90.000000,2,PICHR-Y,100.301,100.301,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_4-8\CD_mean_160pA_V01_4-8.000.A00004008S0010.bmp,CD_mean_160pA_V01_4-8.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.972601:42.492166,-57.808415:42.492166,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/01/2023,13:46:49
