<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,6159.000,39328.975,6159.061820,39328.913151,-75.810547,0,7,10,1,-,1,Hor 50nm,CD Meas,270.0,83,87,-,-,-,1,0,,6159.000,39329.000,Y,90.000000,1,SPACE-Y,48.720,48.720,50.000,,2,0,,6159.000,39328.975,Y,90.000000,2,PICHR-Y,100.041,100.041,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0001.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.771703:48.098473,-51.942291:48.098473,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:38:55
0,1,6162.000,39328.975,6162.061820,39328.913151,-75.810547,0,7,10,2,-,2,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6162.000,39329.000,Y,90.000000,1,SPACE-Y,48.516,48.516,50.000,,2,0,,6162.000,39328.975,Y,90.000000,2,PICHR-Y,99.841,99.841,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0002.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.721925:46.944311,-52.896565:46.944311,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:38:58
0,1,6165.000,39328.975,6165.061820,39328.913151,-75.810547,0,7,10,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6165.000,39329.000,Y,90.000000,1,SPACE-Y,48.345,48.345,50.000,,2,0,,6165.000,39328.975,Y,90.000000,2,PICHR-Y,100.084,100.084,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0003.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.863897:46.630817,-53.453106:46.630817,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:01
0,1,6168.000,39328.975,6168.061820,39328.913151,-75.810547,0,7,10,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6168.000,39329.000,Y,90.000000,1,SPACE-Y,48.437,48.437,50.000,,2,0,,6168.000,39328.975,Y,90.000000,2,PICHR-Y,100.025,100.025,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0004.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.444431:46.143006,-53.881754:46.143006,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:04
0,1,6171.000,39328.975,6171.061820,39328.913151,-75.810547,0,7,10,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6171.000,39329.000,Y,90.000000,1,SPACE-Y,48.413,48.413,50.000,,2,0,,6171.000,39328.975,Y,90.000000,2,PICHR-Y,99.840,99.840,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0005.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.748873:44.814530,-55.025749:44.814530,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:07
0,1,6174.000,39328.975,6174.061820,39328.913151,-75.810547,0,7,10,6,-,6,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6174.000,39329.000,Y,90.000000,1,SPACE-Y,48.485,48.485,50.000,,2,0,,6174.000,39328.975,Y,90.000000,2,PICHR-Y,100.085,100.085,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0006.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.608308:45.026804,-55.058073:45.026804,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:10
0,1,6177.000,39328.975,6177.061820,39328.913151,-75.810547,0,7,10,7,-,7,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6177.000,39329.000,Y,90.000000,1,SPACE-Y,48.357,48.357,50.000,,2,0,,6177.000,39328.975,Y,90.000000,2,PICHR-Y,100.178,100.178,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0007.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.724977:44.782196,-55.395367:44.782196,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:12
0,1,6180.000,39328.975,6180.061820,39328.913151,-75.810547,0,7,10,8,-,8,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6180.000,39329.000,Y,90.000000,1,SPACE-Y,48.519,48.519,50.000,,2,0,,6180.000,39328.975,Y,90.000000,2,PICHR-Y,100.102,100.102,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0008.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.457319:44.211445,-55.890066:44.211445,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:15
0,1,6159.000,39331.975,6159.061820,39331.913151,-75.810547,0,7,10,9,-,9,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6159.000,39332.000,Y,90.000000,1,SPACE-Y,48.692,48.692,50.000,,2,0,,6159.000,39331.975,Y,90.000000,2,PICHR-Y,100.159,100.159,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0009.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-5.230422:43.611173,-56.547787:43.611173,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:19
0,1,6162.000,39331.975,6162.061820,39331.913151,-75.810547,0,7,10,10,-,10,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,6162.000,39332.000,Y,90.000000,1,SPACE-Y,48.838,48.838,50.000,,2,0,,6162.000,39331.975,Y,90.000000,2,PICHR-Y,100.065,100.065,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_7-10\CD_mean_160pA_V01_7-10.000.A00007010S0010.bmp,CD_mean_160pA_V01_7-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.678004:44.309850,-55.755148:44.309850,BE1200_LIP:1200eV:-166.938pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/09/2024,12:39:22
