<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-5847.000,39328.975,-5847.022480,39328.986245,-71.777344,0,6,10,1,-,1,Hor 50nm,CD Meas,270.0,83,87,-,-,-,1,0,,-5847.000,39329.000,Y,90.000000,1,SPACE-Y,48.424,48.424,50.000,,2,0,,-5847.000,39328.975,Y,90.000000,2,PICHR-Y,100.084,100.084,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0001.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,2.696063:51.269975,-48.813818:51.269975,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:38
0,1,-5844.000,39328.975,-5844.022480,39328.986245,-71.777344,0,6,10,2,-,2,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5844.000,39329.000,Y,90.000000,1,SPACE-Y,48.313,48.313,50.000,,2,0,,-5844.000,39328.975,Y,90.000000,2,PICHR-Y,99.712,99.712,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0002.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.044408:49.507089,-50.205193:49.507089,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:41
0,1,-5841.000,39328.975,-5841.022480,39328.986245,-71.777344,0,6,10,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5841.000,39329.000,Y,90.000000,1,SPACE-Y,48.467,48.467,50.000,,2,0,,-5841.000,39328.975,Y,90.000000,2,PICHR-Y,100.027,100.027,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0003.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,0.597408:49.214681,-50.812336:49.214681,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:44
0,1,-5838.000,39328.975,-5838.022480,39328.986245,-71.777344,0,6,10,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5838.000,39329.000,Y,90.000000,1,SPACE-Y,48.469,48.469,50.000,,2,0,,-5838.000,39328.975,Y,90.000000,2,PICHR-Y,100.041,100.041,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0004.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.670496:47.948052,-52.092670:47.948052,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:46
0,1,-5835.000,39328.975,-5835.022480,39328.986245,-71.777344,0,6,10,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5835.000,39329.000,Y,90.000000,1,SPACE-Y,48.762,48.762,50.000,,2,0,,-5835.000,39328.975,Y,90.000000,2,PICHR-Y,100.080,100.080,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0005.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.097815:47.814501,-52.265536:47.814501,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:49
0,1,-5832.000,39328.975,-5832.022480,39328.986245,-71.777344,0,6,10,6,-,6,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5832.000,39329.000,Y,90.000000,1,SPACE-Y,48.733,48.733,50.000,,2,0,,-5832.000,39328.975,Y,90.000000,2,PICHR-Y,100.333,100.333,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0006.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.118320:46.764368,-53.568349:46.764368,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:52
0,1,-5829.000,39328.975,-5829.022480,39328.986245,-71.777344,0,6,10,7,-,7,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5829.000,39329.000,Y,90.000000,1,SPACE-Y,48.965,48.965,50.000,,2,0,,-5829.000,39328.975,Y,90.000000,2,PICHR-Y,99.955,99.955,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0007.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.745822:47.368862,-52.585970:47.368862,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:54
0,1,-5826.000,39328.975,-5826.022480,39328.986245,-71.777344,0,6,10,8,-,8,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5826.000,39329.000,Y,90.000000,1,SPACE-Y,48.790,48.790,50.000,,2,0,,-5826.000,39328.975,Y,90.000000,2,PICHR-Y,100.076,100.076,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0008.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.598228:47.342151,-52.733538:47.342151,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:54:58
0,1,-5847.000,39331.975,-5847.022480,39331.986245,-71.777344,0,6,10,9,-,9,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5847.000,39332.000,Y,90.000000,1,SPACE-Y,48.463,48.463,50.000,,2,0,,-5847.000,39331.975,Y,90.000000,2,PICHR-Y,100.000,100.000,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0009.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.445012:47.167832,-52.831916:47.167832,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:55:01
0,1,-5844.000,39331.975,-5844.022480,39331.986245,-71.777344,0,6,10,10,-,10,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5844.000,39332.000,Y,90.000000,1,SPACE-Y,48.901,48.901,50.000,,2,0,,-5844.000,39331.975,Y,90.000000,2,PICHR-Y,100.130,100.130,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-10\CD_mean_160pA_V01_6-10.000.A00006010S0010.bmp,CD_mean_160pA_V01_6-10.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.483789:46.567556,-53.562728:46.567556,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/23/2023,18:55:03
