<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-5847.000,-8695.025,-5846.932560,-8695.120584,-71.982422,0,6,6,1,-,1,Hor 50nm,CD Meas,270.0,83,87,-,-,-,1,0,,-5847.000,-8695.000,Y,90.000000,1,SPACE-Y,48.452,48.452,50.000,,2,0,,-5847.000,-8695.025,Y,90.000000,2,PICHR-Y,99.997,99.997,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0001.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.203817:48.397910,-51.599369:48.397910,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:29
0,1,-5844.000,-8695.025,-5843.932560,-8695.120584,-71.982422,0,6,6,2,-,2,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5844.000,-8695.000,Y,90.000000,1,SPACE-Y,47.967,47.967,50.000,,2,0,,-5844.000,-8695.025,Y,90.000000,2,PICHR-Y,99.994,99.994,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0002.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.590374:47.526312,-52.467915:47.526312,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:32
0,1,-5841.000,-8695.025,-5840.932560,-8695.120584,-71.982422,0,6,6,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5841.000,-8695.000,Y,90.000000,1,SPACE-Y,48.200,48.200,50.000,,2,0,,-5841.000,-8695.025,Y,90.000000,2,PICHR-Y,99.737,99.737,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0003.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.487760:47.862298,-51.874831:47.862298,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:34
0,1,-5838.000,-8695.025,-5837.932560,-8695.120584,-71.982422,0,6,6,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5838.000,-8695.000,Y,90.000000,1,SPACE-Y,48.286,48.286,50.000,,2,0,,-5838.000,-8695.025,Y,90.000000,2,PICHR-Y,100.286,100.286,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0004.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.387379:47.048340,-53.238079:47.048340,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:37
0,1,-5835.000,-8695.025,-5834.932560,-8695.120584,-71.982422,0,6,6,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5835.000,-8695.000,Y,90.000000,1,SPACE-Y,48.239,48.239,50.000,,2,0,,-5835.000,-8695.025,Y,90.000000,2,PICHR-Y,100.022,100.022,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0005.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.043820:46.345440,-53.676565:46.345440,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:40
0,1,-5832.000,-8695.025,-5831.932560,-8695.120584,-71.982422,0,6,6,6,-,6,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5832.000,-8695.000,Y,90.000000,1,SPACE-Y,48.373,48.373,50.000,,2,0,,-5832.000,-8695.025,Y,90.000000,2,PICHR-Y,100.122,100.122,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0006.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.226555:46.296238,-53.825538:46.296238,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:43
0,1,-5829.000,-8695.025,-5828.932560,-8695.120584,-71.982422,0,6,6,7,-,7,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5829.000,-8695.000,Y,90.000000,1,SPACE-Y,48.324,48.324,50.000,,2,0,,-5829.000,-8695.025,Y,90.000000,2,PICHR-Y,100.054,100.054,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0007.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.322139:46.151441,-53.902835:46.151441,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:45
0,1,-5826.000,-8695.025,-5825.932560,-8695.120584,-71.982422,0,6,6,8,-,8,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5826.000,-8695.000,Y,90.000000,1,SPACE-Y,48.508,48.508,50.000,,2,0,,-5826.000,-8695.025,Y,90.000000,2,PICHR-Y,100.012,100.012,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0008.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.033980:46.623788,-53.388457:46.623788,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:49
0,1,-5847.000,-8692.025,-5846.932560,-8692.120584,-71.982422,0,6,6,9,-,9,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5847.000,-8692.000,Y,90.000000,1,SPACE-Y,48.426,48.426,50.000,,2,0,,-5847.000,-8692.025,Y,90.000000,2,PICHR-Y,100.108,100.108,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0009.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-4.647080:43.928881,-56.179575:43.928881,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:52
0,1,-5844.000,-8692.025,-5843.932560,-8692.120584,-71.982422,0,6,6,10,-,10,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-5844.000,-8692.000,Y,90.000000,1,SPACE-Y,48.463,48.463,50.000,,2,0,,-5844.000,-8692.025,Y,90.000000,2,PICHR-Y,100.318,100.318,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean 160pA\CD_mean_160pA_V01_6-6\CD_mean_160pA_V01_6-6.000.A00006006S0010.bmp,CD_mean_160pA_V01_6-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-3.992050:44.620530,-55.697527:44.620530,BE1200_LIP:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:28.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/19/2023,11:12:55
