<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-17853.000,3310.975,-17852.898767,3310.890597,-65.693359,0,5,7,1,-,1,Hor 50nm,CD Meas,270.0,84,97,-,-,-,1,0,,-17853.000,3311.000,Y,90.000000,1,SPACE-Y,48.529,48.529,50.000,,2,0,,-17853.000,3310.975,Y,90.000000,2,PICHR-Y,100.197,100.197,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0001.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.315284:49.894643,-50.302034:49.894643,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:24:55
0,1,-17850.000,3310.975,-17849.898767,3310.890597,-65.693359,0,5,7,2,-,2,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17850.000,3311.000,Y,90.000000,1,SPACE-Y,48.377,48.377,50.000,,2,0,,-17850.000,3310.975,Y,90.000000,2,PICHR-Y,100.036,100.036,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0002.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.182870:48.244393,-51.791494:48.244393,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:24:57
0,1,-17847.000,3310.975,-17846.898767,3310.890597,-65.693359,0,5,7,3,-,3,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17847.000,3311.000,Y,90.000000,1,SPACE-Y,48.308,48.308,50.000,,2,0,,-17847.000,3310.975,Y,90.000000,2,PICHR-Y,100.179,100.179,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0003.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.153329:48.205001,-51.974335:48.205001,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:00
0,1,-17844.000,3310.975,-17843.898767,3310.890597,-65.693359,0,5,7,4,-,4,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17844.000,3311.000,Y,90.000000,1,SPACE-Y,47.996,47.996,50.000,,2,0,,-17844.000,3310.975,Y,90.000000,2,PICHR-Y,99.815,99.815,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0004.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.406538:47.639444,-52.175461:47.639444,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:03
0,1,-17841.000,3310.975,-17840.898767,3310.890597,-65.693359,0,5,7,5,-,5,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17841.000,3311.000,Y,90.000000,1,SPACE-Y,48.377,48.377,50.000,,2,0,,-17841.000,3310.975,Y,90.000000,2,PICHR-Y,99.929,99.929,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0005.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.187264:47.239896,-52.688822:47.239896,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:05
0,1,-17838.000,3310.975,-17837.898767,3310.890597,-65.693359,0,5,7,6,-,6,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17838.000,3311.000,Y,90.000000,1,SPACE-Y,48.103,48.103,50.000,,2,0,,-17838.000,3310.975,Y,90.000000,2,PICHR-Y,99.716,99.716,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0006.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.188670:46.964152,-52.752113:46.964152,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:08
0,1,-17835.000,3310.975,-17834.898767,3310.890597,-65.693359,0,5,7,7,-,7,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17835.000,3311.000,Y,90.000000,1,SPACE-Y,48.512,48.512,50.000,,2,0,,-17835.000,3310.975,Y,90.000000,2,PICHR-Y,99.912,99.912,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0007.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.863891:46.698256,-53.213433:46.698256,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:11
0,1,-17832.000,3310.975,-17831.898767,3310.890597,-65.693359,0,5,7,8,-,8,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17832.000,3311.000,Y,90.000000,1,SPACE-Y,48.535,48.535,50.000,,2,0,,-17832.000,3310.975,Y,90.000000,2,PICHR-Y,100.116,100.116,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0008.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.356069:47.228641,-52.887134:47.228641,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:14
0,1,-17853.000,3313.975,-17852.898767,3313.890597,-65.693359,0,5,7,9,-,9,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17853.000,3314.000,Y,90.000000,1,SPACE-Y,48.170,48.170,50.000,,2,0,,-17853.000,3313.975,Y,90.000000,2,PICHR-Y,100.026,100.026,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0009.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.178824:47.041529,-52.984179:47.041529,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:17
0,1,-17850.000,3313.975,-17849.898767,3313.890597,-65.693359,0,5,7,10,-,10,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17850.000,3314.000,Y,90.000000,1,SPACE-Y,48.734,48.734,50.000,,2,0,,-17850.000,3313.975,Y,90.000000,2,PICHR-Y,100.121,100.121,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-7\CD_mean_V01_5-7.000.A00005007S0010.bmp,CD_mean_V01_5-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.893603:45.890722,-54.230305:45.890722,BE1200:1200eV:-31.393pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/11/2023,20:25:19
