<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-41865.000,-20701.025,-41865.005624,-20700.979985,-62.958984,0,3,5,1,-,1,Hor 50nm,CD Meas,270.0,84,96,-,-,-,1,0,,-41865.000,-20701.000,Y,90.000000,1,SPACE-Y,48.778,48.778,50.000,,2,0,,-41865.000,-20701.025,Y,90.000000,2,PICHR-Y,99.831,99.831,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0001.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.529106:50.357503,-49.473616:50.357503,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:10:53
0,1,-41862.000,-20701.025,-41862.005624,-20700.979985,-62.958984,0,3,5,2,-,2,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41862.000,-20701.000,Y,90.000000,1,SPACE-Y,48.912,48.912,50.000,,2,0,,-41862.000,-20701.025,Y,90.000000,2,PICHR-Y,100.113,100.113,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0002.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.866533:48.095266,-52.017936:48.095266,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:10:56
0,1,-41859.000,-20701.025,-41859.005624,-20700.979985,-62.958984,0,3,5,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-41859.000,-20701.000,Y,90.000000,1,SPACE-Y,48.763,48.763,50.000,,2,0,,-41859.000,-20701.025,Y,90.000000,2,PICHR-Y,100.031,100.031,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0003.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.332155:47.480469,-52.550989:47.480469,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:10:59
0,1,-41856.000,-20701.025,-41856.005624,-20700.979985,-62.958984,0,3,5,4,-,4,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-41856.000,-20701.000,Y,90.000000,1,SPACE-Y,48.760,48.760,50.000,,2,0,,-41856.000,-20701.025,Y,90.000000,2,PICHR-Y,100.299,100.299,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0004.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.074553:48.735388,-51.563646:48.735388,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:01
0,1,-41853.000,-20701.025,-41853.005624,-20700.979985,-62.958984,0,3,5,5,-,5,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41853.000,-20701.000,Y,90.000000,1,SPACE-Y,48.758,48.758,50.000,,2,0,,-41853.000,-20701.025,Y,90.000000,2,PICHR-Y,99.844,99.844,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0005.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.171790:47.636630,-52.207810:47.636630,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:04
0,1,-41850.000,-20701.025,-41850.005624,-20700.979985,-62.958984,0,3,5,6,-,6,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41850.000,-20701.000,Y,90.000000,1,SPACE-Y,48.757,48.757,50.000,,2,0,,-41850.000,-20701.025,Y,90.000000,2,PICHR-Y,99.953,99.953,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0006.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.457352:47.349631,-52.603028:47.349631,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:06
0,1,-41847.000,-20701.025,-41847.005624,-20700.979985,-62.958984,0,3,5,7,-,7,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41847.000,-20701.000,Y,90.000000,1,SPACE-Y,48.802,48.802,50.000,,2,0,,-41847.000,-20701.025,Y,90.000000,2,PICHR-Y,99.989,99.989,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0007.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.332155:47.519861,-52.469411:47.519861,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:09
0,1,-41844.000,-20701.025,-41844.005624,-20700.979985,-62.958984,0,3,5,8,-,8,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41844.000,-20701.000,Y,90.000000,1,SPACE-Y,48.877,48.877,50.000,,2,0,,-41844.000,-20701.025,Y,90.000000,2,PICHR-Y,99.868,99.868,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0008.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-1.531908:47.394650,-52.473633:47.394650,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:12
0,1,-41865.000,-20698.025,-41865.005624,-20697.979985,-62.958984,0,3,5,9,-,9,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41865.000,-20698.000,Y,90.000000,1,SPACE-Y,48.674,48.674,50.000,,2,0,,-41865.000,-20698.025,Y,90.000000,2,PICHR-Y,100.006,100.006,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0009.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.436422:46.287454,-53.718353:46.287454,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:15
0,1,-41862.000,-20698.025,-41862.005624,-20697.979985,-62.958984,0,3,5,10,-,10,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-41862.000,-20698.000,Y,90.000000,1,SPACE-Y,48.740,48.740,50.000,,2,0,,-41862.000,-20698.025,Y,90.000000,2,PICHR-Y,100.076,100.076,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_3-5\CD_mean_V01_3-5.000.A00003005S0010.bmp,CD_mean_V01_3-5.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-2.883756:45.906197,-54.169827:45.906197,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/20/2023,09:11:18
