<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<POS1>,<POS2>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-17853.000,27322.975,-17853.044992,27322.969373,-63.505859,0,5,9,1,-,1,Hor 50nm,CD Meas,270.0,84,96,-,-,-,1,0,,-17853.000,27323.000,Y,90.000000,1,SPACE-Y,48.314,48.314,50.000,,2,0,,-17853.000,27322.975,Y,90.000000,2,PICHR-Y,100.232,100.232,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0001.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,3.318457:51.682773,-48.549552:51.682773,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:38
0,1,-17850.000,27322.975,-17850.044992,27322.969373,-63.505859,0,5,9,2,-,2,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17850.000,27323.000,Y,90.000000,1,SPACE-Y,48.674,48.674,50.000,,2,0,,-17850.000,27322.975,Y,90.000000,2,PICHR-Y,100.224,100.224,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0002.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,2.640416:51.364820,-48.858981:51.364820,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:41
0,1,-17847.000,27322.975,-17847.044992,27322.969373,-63.505859,0,5,9,3,-,3,Hor 50nm,CD Meas,270.0,83,999,-,-,-,1,0,,-17847.000,27323.000,Y,90.000000,1,SPACE-Y,48.348,48.348,50.000,,2,0,,-17847.000,27322.975,Y,90.000000,2,PICHR-Y,100.045,100.045,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0003.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,3.148243:51.546306,-48.498919:51.546306,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:44
0,1,-17844.000,27322.975,-17844.044992,27322.969373,-63.505859,0,5,9,4,-,4,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17844.000,27323.000,Y,90.000000,1,SPACE-Y,48.684,48.684,50.000,,2,0,,-17844.000,27322.975,Y,90.000000,2,PICHR-Y,100.101,100.101,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0004.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,2.335157:51.069378,-49.031978:51.069378,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:46
0,1,-17841.000,27322.975,-17841.044992,27322.969373,-63.505859,0,5,9,5,-,5,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17841.000,27323.000,Y,90.000000,1,SPACE-Y,48.645,48.645,50.000,,2,0,,-17841.000,27322.975,Y,90.000000,2,PICHR-Y,99.859,99.859,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0005.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.481277:50.176016,-49.683182:50.176016,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:49
0,1,-17838.000,27322.975,-17838.044992,27322.969373,-63.505859,0,5,9,6,-,6,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17838.000,27323.000,Y,90.000000,1,SPACE-Y,48.531,48.531,50.000,,2,0,,-17838.000,27322.975,Y,90.000000,2,PICHR-Y,100.447,100.447,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0006.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.244948:49.825707,-50.621306:49.825707,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:52
0,1,-17835.000,27322.975,-17835.044992,27322.969373,-63.505859,0,5,9,7,-,7,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17835.000,27323.000,Y,90.000000,1,SPACE-Y,48.508,48.508,50.000,,2,0,,-17835.000,27322.975,Y,90.000000,2,PICHR-Y,99.897,99.897,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0007.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,1.673998:50.232292,-49.664898:50.232292,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:54
0,1,-17832.000,27322.975,-17832.044992,27322.969373,-63.505859,0,5,9,8,-,8,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17832.000,27323.000,Y,90.000000,1,SPACE-Y,48.814,48.814,50.000,,2,0,,-17832.000,27322.975,Y,90.000000,2,PICHR-Y,100.263,100.263,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0008.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,2.467389:51.331055,-48.932119:51.331055,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:30:57
0,1,-17853.000,27325.975,-17853.044992,27325.969373,-63.505859,0,5,9,9,-,9,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17853.000,27326.000,Y,90.000000,1,SPACE-Y,48.394,48.394,50.000,,2,0,,-17853.000,27325.975,Y,90.000000,2,PICHR-Y,99.763,99.763,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0009.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.032352:48.411810,-51.351268:48.411810,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:31:00
0,1,-17850.000,27325.975,-17850.044992,27325.969373,-63.505859,0,5,9,10,-,10,Hor 50nm,CD Meas,270.0,84,999,-,-,-,1,0,,-17850.000,27326.000,Y,90.000000,1,SPACE-Y,48.583,48.583,50.000,,2,0,,-17850.000,27325.975,Y,90.000000,2,PICHR-Y,100.295,100.295,100.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\CD mean\CD_mean_V01_5-9\CD_mean_V01_5-9.000.A00005009S0010.bmp,CD_mean_V01_5-9.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.025:0.0500:0.000:999.999:0.020:10040.000:0.000:0.050:0.000;@2:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.1000:0.000:999.999:0.030:10040.000:0.000:0.100:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,-0.211005:48.421658,-51.873069:48.421658,BE1200:1200eV:-31.372pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),12/13/2023,14:31:03
