<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-31700.000,-8855.000,-31700.014072,-8854.971867,-63.847656,0,4,6,1,-,1,1,CD Meas,0.0,82,89,-,-,-,1,0,,-31700.000,-8855.000,X,0.000000,1,SPACE-X,80.272,80.272,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0001.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-51.077294:29.194449,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:25
0,1,-31700.000,-8850.000,-31700.014072,-8849.971867,-63.847656,0,4,6,2,-,2,1,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8850.000,X,0.000000,1,SPACE-X,80.082,80.082,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0002.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-51.656957:28.424669,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:28
0,1,-31700.000,-8845.000,-31700.014072,-8844.971867,-63.847656,0,4,6,3,-,3,1,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8845.000,X,0.000000,1,SPACE-X,80.317,80.317,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0003.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-51.523297:28.793376,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:31
0,1,-31700.000,-8840.000,-31700.014072,-8839.971867,-63.847656,0,4,6,4,-,4,1,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8840.000,X,0.000000,1,SPACE-X,80.148,80.148,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0004.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-52.557402:27.590157,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:34
0,1,-31700.000,-8835.000,-31700.014072,-8834.971867,-63.847656,0,4,6,5,-,5,1,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8835.000,X,0.000000,1,SPACE-X,80.049,80.049,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0005.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-53.073748:26.975180,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:37
0,1,-31700.000,-8555.000,-31700.014072,-8554.985933,-63.574219,0,4,6,6,-,6,3,CD Meas,0.0,82,81,-,-,-,1,0,,-31700.000,-8555.000,X,0.000000,0,LINE_-X,74.650,74.650,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0006.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-49.884197:24.765772,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:45
0,1,-31700.000,-8550.000,-31700.014072,-8549.985933,-63.916016,0,4,6,7,-,7,3,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8550.000,X,0.000000,0,LINE_-X,74.520,74.520,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0007.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-50.371004:24.149391,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:49
0,1,-31700.000,-8545.000,-31700.014072,-8544.985933,-63.710938,0,4,6,8,-,8,3,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8545.000,X,0.000000,0,LINE_-X,75.304,75.304,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0008.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-50.344274:24.959975,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:54
0,1,-31700.000,-8540.000,-31700.014072,-8539.985933,-63.916016,0,4,6,9,-,9,3,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8540.000,X,0.000000,0,LINE_-X,75.671,75.671,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0009.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-50.790277:24.881168,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:27:58
0,1,-31700.000,-8535.000,-31700.014072,-8534.985933,-63.710938,0,4,6,10,-,10,3,CD Meas,0.0,82,999,-,-,-,1,0,,-31700.000,-8535.000,X,0.000000,0,LINE_-X,75.168,75.168,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_4-6\XY_scan_difference_category_R0_V01_4-6.000.A00004006S0010.bmp,XY_scan_difference_category_R0_V01_4-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-51.229245:23.938302,,,BE1200:1200eV:-30.624pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,00:28:04
