<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-3151.000,4318.000,-3151.000000,4318.014067,-69.589844,0,6,7,1,-,1,1,CD Meas,270.0,82,85,-,-,-,1,0,,-3151.000,4318.000,Y,90.000000,1,SPACE-Y,79.806,79.806,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0001.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-38.999277:40.857028,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:55:54
0,1,-3156.000,4318.000,-3156.000000,4318.014067,-69.589844,0,6,7,2,-,2,1,CD Meas,270.0,82,999,-,-,-,1,0,,-3156.000,4318.000,Y,90.000000,1,SPACE-Y,79.420,79.420,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0002.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-36.650328:42.819571,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:55:57
0,1,-3161.000,4318.000,-3161.000000,4318.014067,-69.589844,0,6,7,3,-,3,1,CD Meas,270.0,82,999,-,-,-,1,0,,-3161.000,4318.000,Y,90.000000,1,SPACE-Y,79.620,79.620,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0003.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-37.179196:42.490370,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:00
0,1,-3166.000,4318.000,-3166.000000,4318.014067,-69.589844,0,6,7,4,-,4,1,CD Meas,270.0,82,999,-,-,-,1,0,,-3166.000,4318.000,Y,90.000000,1,SPACE-Y,79.852,79.852,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0004.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-37.360642:42.541016,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:02
0,1,-3171.000,4318.000,-3171.000000,4318.014067,-69.589844,0,6,7,5,-,5,1,CD Meas,270.0,82,999,-,-,-,1,0,,-3171.000,4318.000,Y,90.000000,1,SPACE-Y,79.289,79.289,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0005.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-37.619447:41.719420,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:05
0,1,-3451.000,4318.000,-3451.000000,4318.000000,-69.453125,0,6,7,6,-,6,3,CD Meas,270.0,82,80,-,-,-,1,0,,-3451.000,4318.000,Y,90.000000,0,LINE_-Y,75.439,75.439,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0006.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-21.036959:54.351614,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:12
0,1,-3456.000,4318.000,-3456.000000,4318.000000,-69.453125,0,6,7,7,-,7,3,CD Meas,270.0,82,999,-,-,-,1,0,,-3456.000,4318.000,Y,90.000000,0,LINE_-Y,75.868,75.868,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0007.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-21.325323:54.492302,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:16
0,1,-3461.000,4318.000,-3461.000000,4318.000000,-69.453125,0,6,7,8,-,8,3,CD Meas,270.0,82,999,-,-,-,1,0,,-3461.000,4318.000,Y,90.000000,0,LINE_-Y,75.872,75.872,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0008.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-20.700768:55.121178,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:21
0,1,-3466.000,4318.000,-3466.000000,4318.000000,-69.453125,0,6,7,9,-,9,3,CD Meas,270.0,82,999,-,-,-,1,0,,-3466.000,4318.000,Y,90.000000,0,LINE_-Y,76.007,76.007,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0009.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-22.215731:53.741030,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:25
0,1,-3471.000,4318.000,-3471.000000,4318.000000,-69.453125,0,6,7,10,-,10,3,CD Meas,270.0,82,999,-,-,-,1,0,,-3471.000,4318.000,Y,90.000000,0,LINE_-Y,75.488,75.488,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-7\XY_scan_difference_category_R270_V01_7-7.000.A00006007S0010.bmp,XY_scan_difference_category_R270_V01_7-7.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-20.996166:54.441655,,,BE1200:1200eV:-30.928pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:56:29
