<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,6545.000,4318.000,6544.971880,4318.028134,-70.683594,0,7,7,248,-,248,3,CD Meas,270.0,82,999,-,-,-,1,0,,6545.000,4318.000,Y,90.000000,0,LINE_-Y,75.289,75.289,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0248.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-19.354599:55.683930,,,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:26
0,1,6540.000,4318.000,6539.971880,4318.028134,-70.751953,0,7,7,249,-,249,3,CD Meas,270.0,82,999,-,-,-,1,0,,6540.000,4318.000,Y,90.000000,0,LINE_-Y,76.357,76.357,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0249.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-21.013045:55.094447,,,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:29
0,1,6535.000,4318.000,6534.971880,4318.028134,-70.751953,0,7,7,250,-,250,3,CD Meas,270.0,82,999,-,-,-,1,0,,6535.000,4318.000,Y,90.000000,0,LINE_-Y,75.125,75.125,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0250.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-19.949614:54.925622,,,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:34
0,1,6705.000,4318.000,6704.985940,4318.028134,-70.615234,0,7,7,251,-,251,5,CD Meas,270.0,82,80,-,-,-,1,0,,6705.000,4317.920,Y,90.000000,0,LINE_-Y,80.849,80.849,80.000,,2,0,,6705.000,4318.000,Y,90.000000,1,SPACE-Y,79.261,79.261,80.000,,3,0,,6705.000,4317.960,Y,90.000000,2,PICHR-Y,160.110,160.110,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0251.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.080:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.040:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-101.215351:-20.616370,-20.616370:58.894448,-101.215351:58.894448,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:40
0,1,6700.000,4318.000,6699.985940,4318.028134,-70.615234,0,7,7,252,-,252,5,CD Meas,270.0,82,999,-,-,-,1,0,,6700.000,4317.920,Y,90.000000,0,LINE_-Y,80.999,80.999,80.000,,2,0,,6700.000,4318.000,Y,90.000000,1,SPACE-Y,79.074,79.074,80.000,,3,0,,6700.000,4317.960,Y,90.000000,2,PICHR-Y,160.073,160.073,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0252.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.080:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.040:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-101.371436:-20.621996,-20.621996:58.701704,-101.371436:58.701704,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:43
0,1,6695.000,4318.000,6694.985940,4318.028134,-70.615234,0,7,7,253,-,253,5,CD Meas,270.0,82,999,-,-,-,1,0,,6695.000,4317.920,Y,90.000000,0,LINE_-Y,81.106,81.106,80.000,,2,0,,6695.000,4318.000,Y,90.000000,1,SPACE-Y,78.926,78.926,80.000,,3,0,,6695.000,4317.960,Y,90.000000,2,PICHR-Y,160.032,160.032,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0253.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.080:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.040:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-101.496585:-20.640283,-20.640283:58.535690,-101.496585:58.535690,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:46
0,1,6690.000,4318.000,6689.985940,4318.028134,-70.615234,0,7,7,254,-,254,5,CD Meas,270.0,82,999,-,-,-,1,0,,6690.000,4317.920,Y,90.000000,0,LINE_-Y,81.049,81.049,80.000,,2,0,,6690.000,4318.000,Y,90.000000,1,SPACE-Y,78.850,78.850,80.000,,3,0,,6690.000,4317.960,Y,90.000000,2,PICHR-Y,159.899,159.899,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0254.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.080:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.040:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-100.433515:-19.634524,-19.634524:59.465647,-100.433515:59.465647,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:48
0,1,6685.000,4318.000,6684.985940,4318.028134,-70.615234,0,7,7,255,-,255,5,CD Meas,270.0,82,999,-,-,-,1,0,,6685.000,4317.920,Y,90.000000,0,LINE_-Y,80.797,80.797,80.000,,2,0,,6685.000,4318.000,Y,90.000000,1,SPACE-Y,78.999,78.999,80.000,,3,0,,6685.000,4317.960,Y,90.000000,2,PICHR-Y,159.796,159.796,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0255.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:LINE_-Y:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.080:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:4:PICHR-Y:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:-0.040:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-101.592205:-21.045398,-21.045398:58.203664,-101.592205:58.203664,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:51
0,1,6855.000,5068.000,6854.985940,5068.042201,-70.683594,0,7,7,256,-,256,1,CD Meas,270.0,82,85,-,-,-,1,0,,6855.000,5068.000,Y,90.000000,1,SPACE-Y,304.128,304.128,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0256.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-144.851953:159.526185,,,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:46:59
0,1,6850.000,5068.000,6849.985940,5068.042201,-70.683594,0,7,7,257,-,257,1,CD Meas,270.0,82,999,-,-,-,1,0,,6850.000,5068.000,Y,90.000000,1,SPACE-Y,304.037,304.037,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R270_V01_7-6\XY_scan_difference_category_R270_V01_7-6.000.A00007007S0257.bmp,XY_scan_difference_category_R270_V01_7-6.job,@1:RCP:1:1:4:SPACE-Y:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-146.097589:158.189353,,,BE1200:1200eV:-30.921pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,13:47:01
