<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,4318.000,3151.000,4318.042216,3151.042200,-70.751953,0,7,7,1,-,1,1,CD Meas,0.0,82,90,-,-,-,1,0,,4318.000,3151.000,X,0.000000,1,SPACE-X,79.742,79.742,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0001.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-52.377313:27.364993,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:30
0,1,4318.000,3156.000,4318.042216,3156.042200,-70.751953,0,7,7,2,-,2,1,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3156.000,X,0.000000,1,SPACE-X,79.548,79.548,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0002.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-54.496159:25.051446,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:33
0,1,4318.000,3161.000,4318.042216,3161.042200,-70.751953,0,7,7,3,-,3,1,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3161.000,X,0.000000,1,SPACE-X,79.705,79.705,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0003.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-55.282630:24.422399,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:36
0,1,4318.000,3166.000,4318.042216,3166.042200,-70.751953,0,7,7,4,-,4,1,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3166.000,X,0.000000,1,SPACE-X,79.683,79.683,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0004.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-57.362056:22.321362,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:38
0,1,4318.000,3171.000,4318.042216,3171.042200,-70.751953,0,7,7,5,-,5,1,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3171.000,X,0.000000,1,SPACE-X,79.400,79.400,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0005.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-58.148519:21.251849,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:41
0,1,4318.000,3451.000,4318.028144,3451.028133,-70.546875,0,7,7,6,-,6,3,CD Meas,0.0,82,81,-,-,-,1,0,,4318.000,3451.000,X,0.000000,0,LINE_-X,75.365,75.365,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0006.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-41.941792:33.423334,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:49
0,1,4318.000,3456.000,4318.028144,3456.028133,-70.546875,0,7,7,7,-,7,3,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3456.000,X,0.000000,0,LINE_-X,75.689,75.689,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0007.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-42.546802:33.141876,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:53
0,1,4318.000,3461.000,4318.028144,3461.028133,-70.546875,0,7,7,8,-,8,3,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3461.000,X,0.000000,0,LINE_-X,75.558,75.558,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0008.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-42.078273:33.479626,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:23:58
0,1,4318.000,3466.000,4318.028144,3466.028133,-70.615234,0,7,7,9,-,9,3,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3466.000,X,0.000000,0,LINE_-X,75.835,75.835,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0009.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-43.264373:32.570517,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:24:02
0,1,4318.000,3471.000,4318.028144,3471.028133,-70.478516,0,7,7,10,-,10,3,CD Meas,0.0,82,999,-,-,-,1,0,,4318.000,3471.000,X,0.000000,0,LINE_-X,75.549,75.549,80.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-7\XY_scan_difference_category_R0_V01_7-7.000.A00007007S0010.bmp,XY_scan_difference_category_R0_V01_7-7.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@E,S06:D05:F40pix,,,-43.946766:31.602305,,,BE1200:1200eV:---pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,14:24:07
