<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<FLD2>,<RFLD2>,<COND2>,<XFDP2>,<YFDP2>,<AXS2>,<ANG2>,<TYP2>,<LBL2>,<CD_2>,<CCD2>,<DES2>,<CAL2>,<FLD3>,<RFLD3>,<COND3>,<XFDP3>,<YFDP3>,<AXS3>,<ANG3>,<TYP3>,<LBL3>,<CD_3>,<CCD3>,<DES3>,<CAL3>,<IMAG>,<JOBN>,<RECP>,<MET1>,<MET2>,<MET3>,<POS1>,<POS2>,<POS3>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,4318.000,-8705.000,4317.957784,-8704.971867,-70.957031,0,7,6,11,-,11,5,CD Meas,0.0,82,81,-,-,-,1,0,,4317.920,-8705.000,X,0.000000,0,LINE_-X,80.455,80.455,80.000,,2,0,,4318.000,-8705.000,X,0.000000,1,SPACE-X,79.649,79.649,80.000,,3,0,,4317.960,-8705.000,X,0.000000,2,PICHR-X,160.104,160.104,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0011.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.080:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:3:PICHR-X:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.040:0.000:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-121.282016:-40.827442,-40.827442:38.821725,-121.282016:38.821725,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:57:49
0,1,4318.000,-8700.000,4317.957784,-8699.971867,-70.957031,0,7,6,12,-,12,5,CD Meas,0.0,82,999,-,-,-,1,0,,4317.920,-8700.000,X,0.000000,0,LINE_-X,80.585,80.585,80.000,,2,0,,4318.000,-8700.000,X,0.000000,1,SPACE-X,79.401,79.401,80.000,,3,0,,4317.960,-8700.000,X,0.000000,2,PICHR-X,159.987,159.987,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0012.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.080:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:3:PICHR-X:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.040:0.000:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-121.882604:-41.297383,-41.297383:38.104000,-121.882604:38.104000,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:57:52
0,1,4318.000,-8695.000,4317.957784,-8694.971867,-70.957031,0,7,6,13,-,13,5,CD Meas,0.0,82,999,-,-,-,1,0,,4317.920,-8695.000,X,0.000000,0,LINE_-X,80.888,80.888,80.000,,2,0,,4318.000,-8695.000,X,0.000000,1,SPACE-X,79.463,79.463,80.000,,3,0,,4317.960,-8695.000,X,0.000000,2,PICHR-X,160.351,160.351,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0013.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.080:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:3:PICHR-X:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.040:0.000:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-122.256739:-41.369140,-41.369140:38.094149,-122.256739:38.094149,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:57:55
0,1,4318.000,-8690.000,4317.957784,-8689.971867,-70.957031,0,7,6,14,-,14,5,CD Meas,0.0,82,999,-,-,-,1,0,,4317.920,-8690.000,X,0.000000,0,LINE_-X,80.700,80.700,80.000,,2,0,,4318.000,-8690.000,X,0.000000,1,SPACE-X,79.139,79.139,80.000,,3,0,,4317.960,-8690.000,X,0.000000,2,PICHR-X,159.839,159.839,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0014.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.080:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:3:PICHR-X:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.040:0.000:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-123.809534:-43.109602,-43.109602:36.029641,-123.809534:36.029641,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:57:58
0,1,4318.000,-8685.000,4317.957784,-8684.971867,-70.957031,0,7,6,15,-,15,5,CD Meas,0.0,82,999,-,-,-,1,0,,4317.920,-8685.000,X,0.000000,0,LINE_-X,80.172,80.172,80.000,,2,0,,4318.000,-8685.000,X,0.000000,1,SPACE-X,79.543,79.543,80.000,,3,0,,4317.960,-8685.000,X,0.000000,2,PICHR-X,159.714,159.714,160.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0015.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.080:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@2:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.0800:0.000:999.999:0.040:10040.000:0.000:0.080:0.000;@3:RCP:1:1:3:PICHR-X:2:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:-0.040:0.000:0.1600:0.000:999.999:0.040:10040.000:0.000:0.160:0.000;@E,S06:D05:F40pix,S06:D05:F40pix,S06:D05:F40pix,-125.684410:-45.512743,-45.512743:34.029875,-125.684410:34.029875,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:01
0,1,5068.000,-8855.000,5067.957784,-8854.957800,-71.025391,0,7,6,16,-,16,1,CD Meas,0.0,82,87,-,-,-,1,0,,5068.000,-8855.000,X,0.000000,1,SPACE-X,303.957,303.957,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0016.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-155.423007:148.533990,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:09
0,1,5068.000,-8850.000,5067.957784,-8849.957800,-71.025391,0,7,6,17,-,17,1,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8850.000,X,0.000000,1,SPACE-X,304.327,304.327,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0017.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-156.168357:148.158151,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:12
0,1,5068.000,-8845.000,5067.957784,-8844.957800,-71.025391,0,7,6,18,-,18,1,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8845.000,X,0.000000,1,SPACE-X,303.990,303.990,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0018.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-156.268205:147.721785,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:15
0,1,5068.000,-8840.000,5067.957784,-8839.957800,-71.025391,0,7,6,19,-,19,1,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8840.000,X,0.000000,1,SPACE-X,304.039,304.039,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0019.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-155.361129:148.677568,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:17
0,1,5068.000,-8835.000,5067.957784,-8834.957800,-71.025391,0,7,6,20,-,20,1,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8835.000,X,0.000000,1,SPACE-X,304.110,304.110,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0020.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:SPACE-X:1:E/l2.250/S6/D5/P2/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-154.694531:149.415170,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:21
0,1,5068.000,-8555.000,5067.957784,-8554.957800,-71.093750,0,7,6,21,-,21,3,CD Meas,0.0,82,81,-,-,-,1,0,,5068.000,-8555.000,X,0.000000,0,LINE_-X,297.612,297.612,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0021.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-149.860930:147.751346,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:30
0,1,5068.000,-8550.000,5067.957784,-8549.957800,-70.957031,0,7,6,22,-,22,3,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8550.000,X,0.000000,0,LINE_-X,297.817,297.817,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0022.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-148.935545:148.881676,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:34
0,1,5068.000,-8545.000,5067.957784,-8544.957800,-70.957031,0,7,6,23,-,23,3,CD Meas,0.0,82,999,-,-,-,1,0,,5068.000,-8545.000,X,0.000000,0,LINE_-X,297.586,297.586,300.000,,-,-,,,,-,0.000000,-1,,--,--,--,,-,-,,,,-,0.000000,-1,,--,--,--,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\XY scan difference category\XY_scan_difference_category_R0_V01_7-6\XY_scan_difference_category_R0_V01_7-6.000.A00007006S0023.bmp,XY_scan_difference_category_R0_V01_7-6.job,@1:RCP:1:1:3:LINE_-X:0:E/l2.250/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.3000:0.000:999.999:0.100:10040.000:0.000:0.300:0.000;@E,S06:D05:F40pix,,,-147.667005:149.919104,,,BE1200:1200eV:-30.908pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),11/16/2023,12:58:39
