<STAT>,<GENE>,<XDPS>,<YDPS>,<XPOS>,<YPOS>,<ZPOS>,<MIDA>,<COLA>,<ROWA>,<SITE>,<OWNER>,<ORIG>,<SNAM>,<DBMMEAS>,<ROTA>,<AFQV>,<PMQV>,<FPMQV>,<FPMXG>,<FPMYG>,<FLD1>,<RFLD1>,<COND1>,<XFDP1>,<YFDP1>,<AXS1>,<ANG1>,<TYP1>,<LBL1>,<CD_1>,<CCD1>,<DES1>,<CAL1>,<IMAG>,<JOBN>,<RECP>,<MET1>,<POS1>,<BEAM>,<SCAN>,<TOOLN>,<Ver.>,<DATE>,<TIME>
0,1,-5098.000,-8695.100,-5098.000000,-8695.105627,-68.701172,0,6,6,1,-,1,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.492,400.492,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0001.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-204.776989:195.714987,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:04
0,1,-5098.000,-8695.100,-5098.000000,-8695.105627,-68.701172,0,6,6,2,-,2,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.611,400.611,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0002.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-211.191009:189.420355,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:07
0,1,-5098.000,-8695.100,-5098.000000,-8695.105627,-68.701172,0,6,6,3,-,3,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.395,400.395,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0003.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-211.868022:188.527352,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:09
0,1,-5098.000,-8695.100,-5098.000000,-8695.105627,-68.701172,0,6,6,4,-,4,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.552,400.552,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0004.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-211.265074:189.287259,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:12
0,1,-5098.000,-8695.100,-5098.000000,-8695.105627,-68.701172,0,6,6,5,-,5,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.584,400.584,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0005.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-212.600793:187.983031,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:14
0,1,-5098.000,-8695.100,-5097.994376,-8695.111254,-68.701172,0,6,6,6,-,6,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.281,400.281,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0006.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-197.945897:202.334986,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:20
0,1,-5098.000,-8695.100,-5097.994376,-8695.111254,-68.701172,0,6,6,7,-,7,Hor 75K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.205,400.205,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0007.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-207.574298:192.630903,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:23
0,1,-5098.000,-8695.100,-5097.994376,-8695.111254,-68.701172,0,6,6,8,-,8,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.425,400.425,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0008.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-208.186170:192.238344,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:26
0,1,-5098.000,-8695.100,-5097.994376,-8695.111254,-68.701172,0,6,6,9,-,9,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.558,400.558,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0009.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-207.488490:193.069073,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:28
0,1,-5098.000,-8695.100,-5097.994376,-8695.111254,-68.701172,0,6,6,10,-,10,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.523,400.523,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0010.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-208.486369:192.037001,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:31
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.632813,0,6,6,11,-,11,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.550,400.550,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0011.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-194.561198:205.988409,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:37
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.632813,0,6,6,12,-,12,Hor 75K,CD Meas,270.0,81,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.468,400.468,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0012.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-203.391551:197.076909,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:40
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.632813,0,6,6,13,-,13,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.365,400.365,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0013.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-203.788015:196.577296,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:42
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.632813,0,6,6,14,-,14,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.530,400.530,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0014.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-202.920822:197.609246,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:45
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.632813,0,6,6,15,-,15,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.582,400.582,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0015.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-203.917096:196.665043,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:48
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.701172,0,6,6,16,-,16,Hor 50K,CD Meas,270.0,82,78,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.368,400.368,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0016.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-195.590107:204.778104,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:54
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.701172,0,6,6,17,-,17,Hor 75K,CD Meas,270.0,81,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.389,400.389,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0017.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-203.953755:196.434787,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:56
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.701172,0,6,6,18,-,18,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.350,400.350,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0018.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-204.245813:196.104259,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:11:59
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.701172,0,6,6,19,-,19,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.570,400.570,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0019.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-203.285423:197.284541,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:02
0,1,-5098.000,-8695.100,-5097.994376,-8695.116881,-68.701172,0,6,6,20,-,20,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.593,400.593,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0020.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-204.252403:196.340708,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:04
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,21,-,21,Hor 50K,CD Meas,270.0,82,78,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.542,400.542,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0021.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-196.461583:204.080069,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:10
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,22,-,22,Hor 75K,CD Meas,270.0,81,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.496,400.496,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0022.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-204.635892:195.860259,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:13
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,23,-,23,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.352,400.352,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0023.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-204.787865:195.563646,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:15
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,24,-,24,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.663,400.663,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0024.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-203.876259:196.787162,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:18
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,25,-,25,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.547,400.547,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0025.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-204.753256:195.793569,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:21
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,26,-,26,Hor 50K,CD Meas,270.0,82,77,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.434,400.434,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0026.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-196.855152:203.579060,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:27
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,27,-,27,Hor 75K,CD Meas,270.0,81,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.507,400.507,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0027.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S9/D7/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S09:D07:F05div,-205.089400:195.417159,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:75000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:29
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,28,-,28,Hor 100K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.274,400.274,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0028.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S12/D9/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S12:D09:F05div,-205.363618:194.910408,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:100000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:32
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,29,-,29,Hor 150K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.611,400.611,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0029.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S18/D13/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S18:D13:F05div,-204.429696:196.180925,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:150000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:34
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.701172,0,6,6,30,-,30,Hor 200K,CD Meas,270.0,82,999,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.490,400.490,600.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0030.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S24/D17/P1/$1/N000000/T00/W0:0.000:0.000:0.6000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S24:D17:F05div,-205.310222:195.180157,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:200000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:37
0,1,-5098.000,-8695.100,-5098.000000,-8695.116881,-68.632813,0,6,6,31,-,31,Hor 50K,CD Meas,270.0,82,76,-,-,-,1,0,,-5098.000,-8695.100,Y,90.000000,2,PICHR-Y,400.490,400.490,400.000,,C:\DATADIR\result\QC\No 14 SEBP504G-W4F\Magnification Error\Magnification_Error_V01_6-6\Magnification_Error_V01_6-6.010.A00006006S0031.bmp,Magnification_Error_V01_6-6.job,@1:RCP:1:1:4:PICHR-Y:2:E/l0.560/S6/D5/P1/$1/N000000/T00/W0:0.000:0.000:0.4000:0.000:999.999:0.050:5.000:0.000:0.400:0.000;@E,S06:D05:F05div,-197.642287:202.847251,BE1200:1200eV:-31.019pA:O3on:GasOn,LINE_FULL:50000:16:0x0:38.00%+0.00:SSS0:SRSA0,E3640 NFT01,5.03A (5.03.2004),01/05/2024,15:12:43
